"","group","taxonomy"
"7034","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;flavus"
"7035","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;fusiformis"
"7036","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;ginsengisoli"
"7037","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;henricii"
"7038","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;hibisci"
"7039","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;mirabilis"
"7040","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;profundus"
"7041","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;rhizosphaerae"
"7042","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;segnis"
"7043","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;soli"
"7044","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;vibrioides"
"7045","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;composti"
"7046","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;muchangponense"
"7047","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Henriciella;litoralis"
"7048","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Henriciella;marina"
"7049","aerobic_chemoheterotrophy;chemoheterotrophy;denitrification;nitrate_denitrification;nitrate_reduction;nitrate_respiration;nitrite_denitrification;nitrite_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;adhaerens"
"7050","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;atlantica"
"7051","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;beringensis"
"7052","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;chukchiensis"
"7053","aerobic_chemoheterotrophy;chemoheterotrophy;denitrification;nitrate_denitrification;nitrate_reduction;nitrate_respiration;nitrite_denitrification;nitrite_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;hirschiana"
"7054","aerobic_chemoheterotrophy;chemoheterotrophy;dark_iron_oxidation;denitrification;nitrate_denitrification;nitrate_reduction;nitrate_respiration;nitrite_denitrification;nitrite_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;jannaschiana"
"7055","aerobic_chemoheterotrophy;chemoheterotrophy;denitrification;nitrate_denitrification;nitrate_reduction;nitrate_respiration;nitrite_denitrification;nitrite_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;johnsonii"
"7056","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;neptunia"
"7057","aerobic_chemoheterotrophy;chemoheterotrophy;denitrification;nitrate_denitrification;nitrate_reduction;nitrate_respiration;nitrite_denitrification;nitrite_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;oceanitis"
"7058","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;polymorpha"
"7059","aerobic_chemoheterotrophy;chemoheterotrophy;denitrification;nitrate_denitrification;nitrate_reduction;nitrate_respiration;nitrite_denitrification;nitrite_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;rosenbergii"
"7060","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hyphomonas;sediminis"
"7061","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Ponticaulis;koreensis"
"7062","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Maricaulaceae;Maricaulis;maris"
"7063","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Maricaulaceae;Maricaulis;parjimensis"
"7064","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Maricaulaceae;Maricaulis;salignorans"
"7065","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Maricaulaceae;Maricaulis;virginensis"
"7066","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Maricaulaceae;Maricaulis;washingtonensis"
"7067","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Pseudomonadota;Alphaproteobacteria;Caulobacterales;Maricaulaceae;Oceanicaulis;alexandrii"
"7068","intracellular_parasites","Pseudomonadota;Alphaproteobacteria;Holosporales;Holosporaceae;Holospora;obtusa"
"7069","intracellular_parasites","Pseudomonadota;Alphaproteobacteria;Holosporales;Holosporaceae;Holospora;undulata"
"7070","intracellular_parasites","Pseudomonadota;Alphaproteobacteria;Holosporales;Holosporaceae;Pseudocaedibacter;conjugatus"
"7071","intracellular_parasites","Pseudomonadota;Alphaproteobacteria;Holosporales;Holosporaceae;Pseudocaedibacter;falsus"
"7072","intracellular_parasites","Pseudomonadota;Alphaproteobacteria;Holosporales;Holosporaceae;Pseudocaedibacter;minutus"
"7073","intracellular_parasites","Pseudomonadota;Alphaproteobacteria;Holosporales;Holosporaceae;Tectibacter;vulgaris"
"7074","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Acuticoccaceae;Amorphus;coralli"
"7075","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Acuticoccaceae;Amorphus;orientalis"
"7076","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Acuticoccaceae;Amorphus;suaedae"
"7077","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Ancalomicrobiaceae;Ancalomicrobium;adetum"
"7078","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aurantimonas;coralicida"
"7079","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;ferruginea"
"7080","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Aurantimonadaceae;Aureimonas;rubiginis"
"7081","nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Beijerinckia;derxii"
"7082","nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Beijerinckia;doebereinerae"
"7083","nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Beijerinckia;indica"
"7084","nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Beijerinckia;mobilis"
"7085","chemoheterotrophy;hydrocarbon_degradation;methanotrophy;methylotrophy;nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa;acidiphila"
"7086","chemoheterotrophy;hydrocarbon_degradation;methanotrophy;methylotrophy;nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa;aurea"
"7087","chemoheterotrophy;hydrocarbon_degradation;methanotrophy;methylotrophy;nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocapsa;palsarum"
"7088","chemoheterotrophy;hydrocarbon_degradation;methanotrophy;methylotrophy;nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocella;palustris"
"7089","chemoheterotrophy;hydrocarbon_degradation;methanotrophy;methylotrophy;nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocella;silvestris"
"7090","chemoheterotrophy;hydrocarbon_degradation;methanotrophy;methylotrophy;nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylocella;tundrae"
"7091","chemoheterotrophy;hydrocarbon_degradation;methanotrophy;methylotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methyloferula;stellata"
"7092","chemoheterotrophy;methanol_oxidation;methylotrophy;nitrogen_fixation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylovirgula;ligni"
"7093","photoheterotrophy;phototrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Blastochloridaceae;Blastochloris;gulmargensis"
"7094","anoxygenic_photoautotrophy;anoxygenic_photoautotrophy_S_oxidizing;aromatic_compound_degradation;aromatic_hydrocarbon_degradation;chemoheterotrophy;hydrocarbon_degradation;photoautotrophy;phototrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Blastochloridaceae;Blastochloris;sulfoviridis"
"7095","anoxygenic_photoautotrophy;anoxygenic_photoautotrophy_S_oxidizing;photoautotrophy;phototrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Blastochloridaceae;Blastochloris;viridis"
"7096","manganese_oxidation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea;thiooxidans"
"7097","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;anthropi"
"7098","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;ceti"
"7099","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;ciceri"
"7100","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;cytisi"
"7101","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;daejeonensis"
"7102","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;endophytica"
"7103","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;gallinifaecis"
"7104","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;grignonensis"
"7105","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;haematophila"
"7106","animal_parasites_or_symbionts;human_associated;human_pathogens_all;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;inopinata"
"7107","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;intermedia"
"7108","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;lupini"
"7109","animal_parasites_or_symbionts;human_associated;human_pathogens_all;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;melitensis"
"7110","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;microti"
"7111","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;oryzae"
"7112","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;papionis"
"7113","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;pecoris"
"7114","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;pinnipedialis"
"7115","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;pituitosa"
"7116","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;pseudintermedia"
"7117","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;pseudogrignonensis"
"7118","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;rhizosphaerae"
"7119","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;thiophenivorans"
"7120","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;tritici"
"7121","animal_parasites_or_symbionts;intracellular_parasites;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Brucella;vulpis"
"7122","aerobic_chemoheterotrophy;cellulolysis;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Cohaesibacteraceae;Cohaesibacter;gelatinilyticus"
"7123","ureolysis","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;riboflavina"
"7124","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Dichotomicrobium;thermohalophilum"
"7125","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Filomicrobium;fusiforme"
"7126","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Filomicrobium;insigne"
"7127","aerobic_chemoheterotrophy;chemoheterotrophy;ureolysis","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;aestuarii"
"7128","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;chloromethanicum"
"7129","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;coagulans"
"7130","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;ureolysis","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;denitrificans"
"7131","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;facile"
"7132","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;hollandicum"
"7133","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;methylovorum"
"7134","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;nitrativorans"
"7135","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;sulfonivorans"
"7136","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;vulgare"
"7137","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;zavarzinii"
"7138","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Pedomicrobium;americanum"
"7139","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Pedomicrobium;australicum"
"7140","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Pedomicrobium;ferrugineum"
"7141","aerobic_chemoheterotrophy;chemoheterotrophy;manganese_oxidation","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Pedomicrobium;manganicum"
"7142","photoheterotrophy;phototrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium;lacus"
"7143","photoheterotrophy;phototrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium;udaipurense"
"7144","aerobic_anoxygenic_phototrophy;aerobic_chemoheterotrophy;anoxygenic_photoautotrophy;anoxygenic_photoautotrophy_Fe_oxidizing;anoxygenic_photoautotrophy_H2_oxidizing;anoxygenic_photoautotrophy_S_oxidizing;chemoheterotrophy;dark_iron_oxidation;photoautotrophy;photoheterotrophy;phototrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Rhodomicrobium;vannielii"
"7145","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;nitrate_reduction","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Seliberia;stellata"
"7146","aerobic_chemoheterotrophy;chemoheterotrophy;methanol_oxidation;methylotrophy","Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Kaistiaceae;Bauldia;consociata"
