ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,"Salt conc."
7972,,"DSM 43816, ATCC 15837, CBS 619.66, IFO 12574, IMET 8211, JCM 3073, NBRC 12574, NRRL 2985, RIA S-420, BCRC 11626, CBS 645.71, CGMCC 4.2102, CGMCC 4.5706, IFO 13149, IMSNU 21292, IMSNU 22043, KCTC 9213, NBRC 13149, NCIMB 12744, VKM Ac-669",1,1,"Micromonospora echinospora",Micromonospora,echinospora,0
7984,AA-459,"DSM 44398, CIP 108382, IFAM AA-459, JCM 12677, NBRC 101889, NRRL B-24248",1,1,"Micromonospora endolithica",Micromonospora,endolithica,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
8052,202201,"DSM 45430, BCC 72028, CGMCC 4.5597, NBRC 109090, JCM 18317",1,1,"Micromonospora endophytica",Micromonospora,endophytica,0-5
,,,,,,,,1
,,,,,,,,<3
7963,Y22,"DSM 45644, JCM 31035, NRRL B-24859",1,1,"Micromonospora equina",Micromonospora,equina,0-2
,,,,,,,,0-2.5
140581,UDF-1,"KACC 18696, NBRC 111826, DSM 108275",1,1,"Micromonospora fulva",Micromonospora,fulva,0-1
,,,,,,,,2
158643,WPS1-2,"KCTC 39787, NBRC 112325, TISTR 2405, JCM 32902",1,1,"Micromonospora globbae",Micromonospora,globbae,3
7964,,"DSM 43171, ATCC 27596, JCM 3125, KCC A-0125, NRRL 2998, BCRC 11658, CBS 336.76, CECT 3293, CGMCC 4.1078, CGMCC 4.1490, IFM 1276, IFO 14112, KCTC 9551, NBRC 14112, NCIMB 2223",1,1,"Micromonospora halophytica",Micromonospora,halophytica,2.5
8018,P0402,"DSM 45647, JCM 15292, PCU 315, TISTR 1883",1,1,"Micromonospora humi",Micromonospora,humi,0-2.5
7974,MK-41,"DSM 43819, ATCC 21773, JCM 6239, NRRL B-16095, CECT 3294, IMSNU 22025, MTCC 330, NBRC 101909, NCIMB 12751",1,1,"Micromonospora inositola",Micromonospora,inositola,2.5
8005,,"DSM 44874, LMG 24055, NRRL B-24771, Lupac 14N, JCM 16031, NBRC 106141",1,1,"Micromonospora lupini",Micromonospora,lupini,1
8030,,"DSM 45424, CCTCC AA 207012, KCTC 19195, YIM 013, JCM 16959, NBRC 106530",1,1,"Micromonospora lutea",Micromonospora,lutea,0-7
,,,,,,,,1
158770,SGB14,"CECT 9370, DSM 105362",1,1,"Micromonospora luteiviridis",Micromonospora,luteiviridis,3
132507,2803GPT1-18,"DSM 45761, CCTCC AA 2012012, JCM 33231",1,1,"Micromonospora mangrovi",Micromonospora,mangrovi,0
8016,JSM1-1,"DSM 45555, JCM 12870, PCU 269, TISTR 1566",1,1,"Micromonospora marina",Micromonospora,marina,7
23117,D10-9-5,"DSM 45782, JCM 17013, NBRC 108767, TISTR 2000, PCU 322",1,1,"Micromonospora maritima",Micromonospora,maritima,0-2.5
,,,,,,,,0-5
,,,,,,,,2.5
7980,6393-C,"DSM 44100, ATCC 49364, FERM BP-1196, IFO 14550, NBRC 14550, NRRL B-16490, JCM 9104, CGMCC 4.5527, CIP 106812, IMSNU 22003, KCTC 9354, VKM Ac-2009",1,1,"Micromonospora matsumotoensis",Micromonospora,matsumotoensis,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
7985,,"DSM 44830, LMG 22229, NBRC 101890, NRRL B-24769, WA 201, JCM 13240, CIP 108755",1,1,"Micromonospora mirobrigensis",Micromonospora,mirobrigensis,0
,,,,,,,,1.5
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
,,,,,,,,<3
8011,BTG4-1,"DSM 45248, JCM 12394, PCU 265, TISTR 1570, NRRL B-24763",1,1,"Micromonospora narathiwatensis",Micromonospora,narathiwatensis,0
132607,,"DSM 101694, CECT 9020, GUI 43",1,1,"Micromonospora noduli",Micromonospora,noduli,3
7977,"MK-70 (FERM-P 1560)","DSM 43868, ATCC 21819, FERM P-1560, IFO 14304, IMET 8310, JCM 7348, NBRC 14304, CECT 3296, HUT 6590, IMSNU 20086, KACC 20103, KCTC 1052, NCIMB 12659, NRRL 8178, VKM Ac-1317",1,1,"Micromonospora olivasterospora",Micromonospora,olivasterospora,0
159632,S2509,"DSM 45926, KCTC 29201",1,1,"Micromonospora orduensis",Micromonospora,orduensis,0.0-3.0
132377,"270106, 270106SIM06","DSM 45759, CCTCC AA 2012009, JCM 31747",1,1,"Micromonospora ovatispora",Micromonospora,ovatispora,0-3
133064,NEAU-JXY5,"DSM 103125, CGMCC 4.7347, JCM 32493",1,1,"Micromonospora parathelypteridis",Micromonospora,parathelypteridis,0-3
8013,TJ2-2,"DSM 45245, JCM 12833, TISTR 1559, NRRL B-24764",1,1,"Micromonospora pattaloongensis",Micromonospora,pattaloongensis,<3
23126,NEAU-J5,"DSM 45730, CGMCC 4.7038, KCTC 39763, NBRC 110907, JCM 19683",1,1,"Micromonospora phaseoli",Micromonospora,phaseoli,0-2.5
,,,,,,,,0-3
158771,,"CECT 9369, DSM 105363, SG 15",1,1,"Micromonospora phytophila",Micromonospora,phytophila,1
8015,,"DSM 45175, LMG 24546, GUI 15, JCM 17025",1,1,"Micromonospora pisi",Micromonospora,pisi,7.5
132666,DS3010,"DSM 45981, KCTC 29243",1,1,"Micromonospora profundi",Micromonospora,profundi,3
7976,,"DSM 43821, ATCC 27007, CBS 326.71, IFO 13324, IMET 8213, IMRU 3343, JCM 3156, NBRC 13324, NRRL B-16094, CECT 3297, IFM 1279, KCTC 9369, MTCC 331, NCIMB 12661, NRRL B-2101, VKM Ac-937",1,1,"Micromonospora purpureochromogenes",Micromonospora,purpureochromogenes,0
8033,RtIII47,"DSM 45781, CGMCC 4.5826, NBRC 106684, JCM 19682, BCC 51292",1,1,"Micromonospora qiuiae",Micromonospora,qiuiae,0-10
,,,,,,,,0-2.5
,,,,,,,,2.50
164205,AZ1-13,"JCM 32147, KCTC 39786, NBRC 112324, TISTR 2404",1,1,"Micromonospora radicis",Micromonospora,radicis,4
8017,211018,"DSM 45431, CGMCC 4.5599, NBRC 110451, JCM 17737",1,1,"Micromonospora rhizosphaerae",Micromonospora,rhizosphaerae,0-2
,,,,,,,,2.5
8010,AM105,"DSM 44983, CGMCC 4.2495, JCM 15474",1,1,"Micromonospora rifamycinica",Micromonospora,rifamycinica,0-3
7893,,"DSM 803, ATCC 29337, JCM 3159, NRRL 3718, ATCC 55708, BCRC 12625, HUT 6589, IFM 1288, IFO 13697, IMSNU 21301, IMSNU 22070, KCTC 9553, MTCC 1052, NBRC 13697, NCIMB 12896",1,1,"Micromonospora rosaria",Micromonospora,rosaria,2.5
8001,,"DSM 44871, LMG 24056, NBRC 106573, NRRL B-24770, Lupac 09, JCM 16032",1,1,"Micromonospora saelicesensis",Micromonospora,saelicesensis,2
24212,,"DSM 45708, CIP 110415, HKI 0641, JCM 30722",1,1,"Micromonospora schwarzwaldensis",Micromonospora,schwarzwaldensis,0-4
23118,SH2-13,"DSM 45794, BCC 45601, NBRC 107934",1,1,"Micromonospora sediminicola",Micromonospora,sediminicola,0-2.5
,,,,,,,,0-4
,,,,,,,,3
8031,"MS 426","DSM 45558, CGMCC 4.3550, JCM 15670, NBRC 107745",1,1,"Micromonospora sediminimaris",Micromonospora,sediminimaris,0-6
,,,,,,,,3.5
,,,,,,,,5
140640,CH3-3,"TISTR 2396, PCU 350, JCM 18523, DSM 111297",1,1,"Micromonospora sediminis",Micromonospora,sediminis,2
23121,274745,"DSM 45704, CCTCC AA 2012003, JCM 31037",1,1,"Micromonospora sonneratiae",Micromonospora,sonneratiae,0-10
,,,,,,,,0-2
132026,,"DSM 101760, NRRL B-65345, TMS 7",1,1,"Micromonospora terminaliae",Micromonospora,terminaliae,1
,,,,,,,,10
,,,,,,,,15
,,,,,,,,20
,,,,,,,,3
,,,,,,,,5
8008,TVU1,"DSM 45142, JCM 18297, NRRL B-24576",1,1,"Micromonospora tulbaghiae",Micromonospora,tulbaghiae,5
132606,,"DSM 101692, CECT 9022, GUI 23",1,1,"Micromonospora ureilytica",Micromonospora,ureilytica,1
132608,,"DSM 101695, CECT 9019, GUI 63",1,1,"Micromonospora vinacea",Micromonospora,vinacea,3
23120,2602GPT1-05,"DSM 45709, CCTCC AA 2012002, JCM 31038",1,1,"Micromonospora wenchangensis",Micromonospora,wenchangensis,0-2.5
,,,,,,,,0-3
8019,FXJ6.011,"DSM 45577, CGMCC 4.5736, NBRC 107727, JCM 18319",1,1,"Micromonospora yangpuensis",Micromonospora,yangpuensis,3
131819,DS3186,"DSM 45980, KCTC 29433",1,1,"Micromonospora yasonensis",Micromonospora,yasonensis,0-5
8022,"CR 38","DSM 45600, CECT 7892, JCM 31702",1,1,"Micromonospora zamorensis",Micromonospora,zamorensis,3
170922,HM134,,1,1,"Micromonospora zhangzhouensis",Micromonospora,zhangzhouensis,0-1
,,,,,,,,0-7
133406,CS4,"JCM 30711, ATCC BAA-2724",1,1,"Micropepsis pineolensis",Micropepsis,pineolensis,0-0.05
,,,,,,,,0-0.1
13414,P101,"DSM 43017, ATCC 15386, CBS 484.63, DSM 43018, DSM 43754, IFO 12207, KCC A-0036, NBRC 12207, NCIB 9602, NRRL B-3044, CCUG 5913, JCM 3036, BCRC 13426, CGMCC 4.1089, CGMCC 4.1324, CGMCC 4.1483, IFM 1235, IMET 9550, KACC 20054, KCTC 9115, KCTC 9150, KCTC 9480, MTCC 320, NBIMCC 3641, NCIMB 9602, VKM Ac-681, VTT E-073030",1,1,"Saccharomonospora viridis",Saccharomonospora,viridis,7.5
7500,SSWW-21,"DSM 18319, JCM 30550, KCTC 19185, SSWW 21",1,1,"Microterricola gilva",Microterricola,gilva,0-2
,,,,,,,,<2
7344,PON10,"DSM 22300, LMG 24222, MTCC 9128, CCUG 55700, JCM 15132, KCTC 19685",1,1,"Microterricola pindariensis",Microterricola,pindariensis,0-4
16533,T/457,"DSM 43841, ATCC 23058, CBS 623.67, IFO 13915, IMET 9531, JCM 3183, NBRC 13915, RIA 924, BCRC 13405, IMSNU 20091, KCTC 9271, NRRL B-3628, VKM Ac-662",1,1,"Microtetraspora fusca",Microtetraspora,fusca,2.5
16532,Mt-3,"DSM 43174, ATCC 27301, IFO 15239, JCM 3149, KCC A-0149, NBRC 15239, BCRC 12583, CBS 264.72, IMSNU 20093, KCTC 9276",1,1,"Microtetraspora niveoalba",Microtetraspora,niveoalba,2.5
7203,5420S-16,"DSM 21343, KACC 12744, NBRC 106137",1,1,"Microvirga aerilata",Microvirga,aerilata,0-3
7204,5420S-12,"DSM 21344, KACC 12743, NBRC 106136",1,1,"Microvirga aerophila",Microvirga,aerophila,0-2
166372,3D203,"CGMCC 1.17691, KCTC 72653",1,1,"Microvirga arsenatis",Microvirga,arsenatis,0-1
130401,TFB,"DSM 28869, ATCC BAA-817, CIP 108443, IAM 15034, JCM 11936, KCTC 12101",1,1,"Microvirga flocculans",Microvirga,flocculans,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
133490,25B,"CGMCC 1.7666, JCM 15710",1,1,"Microvirga guangxiensis",Microvirga,guangxiensis,0-2
131253,,"DSM 28906, HAMBI 3237, LMG 26455, WSM 3557, CB 1322",1,1,"Microvirga lotononidis",Microvirga,lotononidis,0-2
,,,,,,,,0.5
133752,Lut6,"LMG 26460, HAMBI 3236",1,1,"Microvirga lupini",Microvirga,lupini,0-1.5
,,,,,,,,0.25
133326,V5/3M,"LMG 29787, RCAM 02728",1,1,"Microvirga ossetica",Microvirga,ossetica,1
,,,,,,,,2
,,,,,,,,4
133322,R491,"KEMB 9005-408, KACC 18969, NBRC 112417",1,1,"Microvirga soli",Microvirga,soli,0
,,,,,,,,2
131254,,"DSM 28907, CB 1298, HAMBI 3238, LMG 26454, WSM 3693",1,1,"Microvirga zambiensis",Microvirga,zambiensis,0-1.5
,,,,,,,,0.25
10522,SGLY2,"DSM 15089, CIP 108159, LMG 18919, JCM 21462, IAM 14991",1,1,"Microvirgula aerodenitrificans",Microvirgula,aerodenitrificans,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
133292,L6,"KEMB 2255-471, JCM 31223",1,1,"Microvirgula curvata",Microvirgula,curvata,0.0-0.5
,,,,,,,,0.0-4.5
137567,,"CIP 107820",1,1,"Minibacterium massiliensis",Minibacterium,massiliensis,0-2
,,,,,,,,10
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
133608,YM18-15,"NBRC 106267, KCTC 19750, MBIC 08348, DSM 109839",1,1,"Miniimonas arenae",Miniimonas,arenae,0-5
159812,SY3-15,"MCCC 1K03467, KCTC 62335",1,1,"Minwuia thermotolerans",Minwuia,thermotolerans,0.5-6.0
,,,,,,,,1.5-2.0
166379,HWN-4,"LMG 28685, KTCC 42483",1,1,"Roseateles chitinivorans",Roseateles,chitinivorans,2
158764,HZ7,"JCM 31671, CCTCC AB 2014353",1,1,"Roseateles noduli",Roseateles,noduli,0-1
140308,,"DSM 27611, CCTCC AB 2013229, YIM 101593, JCM 33578, NBRC 113072",1,1,"Mobilicoccus caccae",Mobilicoccus,caccae,0-3
,,,,,,,,0-9
132450,Gal1,"DSM 26537, JCM 18753",1,1,"Mobilisporobacter senegalensis",Mobilisporobacter,senegalensis,0-3.5
,,,,,,,,1
5832,42H12-1,"DSM 45201, CGMCC 4.5581, JCM 18320",1,1,"Modestobacter marinus",Modestobacter,marinus,0-10
5830,"AA-826, AA-826T","DSM 44406, IFAM AA-826, CCUG 61915, JCM 12207, CIP 106529, CGMCC 1.10830",1,1,"Modestobacter multiseptatus",Modestobacter,multiseptatus,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
5826,"5NBRC 108673","DSM 45764, KCTC 19887, NBRC 108673, KLBMP 1279",1,1,"Modestobacter roseus",Modestobacter,roseus,0-10
,,,,,,,,0-5
5831,CP153-2,"DSM 16678, ATCC BAA-1040, CIP 109814, JCM 15578, CGMCC 1.10729",1,1,"Modestobacter versicolor",Modestobacter,versicolor,0-3
,,,,,,,,1.5
134260,"LIT2, LIT 2","CCUG 52917, CIP 109206",1,1,"Modicisalibacter tunisiensis",Modicisalibacter,tunisiensis,01-25
,,,,,,,,10
140166,"784B1_12E-Caso, 784 B1_12 E-Caso","DSM 29388, CIP 110830, LMG 28502",1,1,"Moheibacter stercoris",Moheibacter,stercoris,1-4
140420,C7,"DSM 100241, LMG 28800",1,1,"Monaibacterium marinum",Monaibacterium,marinum,0-9
,,,,,,,,2-7
133993,JC165,"KCTC 32210, LMG 27255",1,1,"Mongoliicoccus alkaliphilus",Mongoliicoccus,alkaliphilus,0-5
133760,,"ACCC 05511, KCTC 19808, MIM 28",1,1,"Mongoliicoccus roseus",Mongoliicoccus,roseus,0-10
,,,,,,,,3
140704,MIMtkB18,"KCTC 42635, MCCC 1K00571, DSM 109489",1,1,"Mongoliimonas terrestris",Mongoliimonas,terrestris,0
133707,,"ACCC 05421, KCTC 23224, MIM 18",1,1,"Mongoliitalea lutea",Mongoliitalea,lutea,0-5.5
,,,,,,,,1
16822,"64-FGQ, 64_FGQ","DSM 23265, VKM B-2603",1,1,"Moorella humiferrea",Moorella,humiferrea,0-1.5
8153,L-3,"DSM 6328, ATCC 10900, CDC KC745, IMET 11301, JCM 17254, CCUG 2133, NCTC 11013, LMG 986, NCDC KC 745, CIP 70.40, IAM 12313, LMG 5299, KSC 494",1,1,"Moraxella bovis",Moraxella,bovis,0-4
,,,,,,,,10
,,,,,,,,6
,,,,,,,,8
8174,248-01,"DSM 22804, CCUG 54913, CECT 7295",1,1,"Moraxella pluranimalium",Moraxella,pluranimalium,<1.5
8175,SN9-4M,"DSM 25326, CCUG 54912, CECT 7294, CIP 110214",1,1,"Moraxella porci",Moraxella,porci,0.5-1.5
8213,,"DSM 23760, JCM 14759, KCCM 42845, KCTC 10814, ArB 0140",1,1,"Moritella dasanensis",Moritella,dasanensis,2.5
8211,DSK1,"DSM 14879, CIP 106291, JCM 10249",1,1,"Moritella japonica",Moritella,japonica,0
,,,,,,,,10
,,,,,,,,2-4
,,,,,,,,6
,,,,,,,,8
132847,MP-1,"DSM 104096, ATCC 15381, CCUG 20304, CIP 102861, LMG 10934, NCIMB 1144",1,1,"Moritella marina",Moritella,marina,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
134519,2674,"CIP 108120, JCM 11435, LMG 21259",1,1,"Moritella profunda",Moritella,profunda,0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
164622,K478,"JCM 33652, CGMCC 1.17229",1,1,"Motilibacter aurantiacus",Motilibacter,aurantiacus,0
,,,,,,,,0-2
164621,E257,"JCM 33651, CGMCC 1.17159",1,1,"Motilibacter deserti",Motilibacter,deserti,0
17891,RP-AC37,"DSM 45328, KCTC 19630",1,1,"Motilibacter peucedani",Motilibacter,peucedani,<1
133346,YH6,"KCTC 42594, MCCC 1H00122",1,1,"Motilimonas eburnea",Motilimonas,eburnea,1.0-8.0
,,,,,,,,2.0-4.0
159834,C34,"MCCC 1K03462, KCTC 62319",1,1,"Motiliproteus coralliicola",Motiliproteus,coralliicola,1-8
,,,,,,,,4
158597,TAPP7,"BCRC 80976, LMG 29556, KCTC 52238",1,1,"Mucilaginibacter amnicola",Mucilaginibacter,amnicola,0-1
,,,,,,,,0.5
133679,GG-w14,"KCTC 23250, NCAIM B02415",1,1,"Mucilaginibacter angelicae",Mucilaginibacter,angelicae,0-1
133251,S14-88,"CCTCC AB 2015321, KCTC 52232",1,1,"Mucilaginibacter antarcticus",Mucilaginibacter,antarcticus,0
,,,,,,,,0-6.0
140863,PR0008K,"KACC 17938, NBRC 111539",1,1,"Mucilaginibacter carri",Mucilaginibacter,carri,0-1.5
166131,MAH-19,"KACC 19745, CGMCC 1.13657",1,1,"Mucilaginibacter corticis",Mucilaginibacter,corticis,0
,,,,,,,,0-0.5
140683,N60A,"KCTC 52404, NRRL B-65396",1,1,"Mucilaginibacter craterilacus",Mucilaginibacter,craterilacus,0
,,,,,,,,0.5
133441,,"KCTC 12639, LMG 23488, Jip 10",1,1,"Mucilaginibacter daejeonensis",Mucilaginibacter,daejeonensis,<3
133196,TTM-2,"BCRC 80785, LMG 28455, KCTC 42274",1,1,"Mucilaginibacter fluminis",Mucilaginibacter,fluminis,0.0-1.0
,,,,,,,,0.5
140568,PP-F2F-G47,"CCM 8711, CIP 111182, LMG 29767, DSM 103633",1,1,"Mucilaginibacter galii",Mucilaginibacter,galii,0-3
,,,,,,,,3
166292,F01003,"KCTC 62991, CCTCC AB 2019023",1,1,"Mucilaginibacter gilvus",Mucilaginibacter,gilvus,0
,,,,,,,,0-1
133595,Gh-67,"NCIMB 14470, KCTC 22380",1,1,"Mucilaginibacter gossypii",Mucilaginibacter,gossypii,0.5
133596,Gh-48,"NCIMB 14471, KCTC 22379",1,1,"Mucilaginibacter gossypiicola",Mucilaginibacter,gossypiicola,0.5
14133,TPT18,"DSM 18602, ATCC BAA-1391, VKM B-2447",1,1,"Mucilaginibacter gracilis",Mucilaginibacter,gracilis,0-1
,,,,,,,,0.5
134002,YC7003,"KACC 15532, JCM 17705",1,1,"Mucilaginibacter gynuensis",Mucilaginibacter,gynuensis,0-1
133797,DR-9,"KACC 16469, NBRC 108839",1,1,"Mucilaginibacter herbaticus",Mucilaginibacter,herbaticus,0-1
166098,ZR32,"KCTC 62193, CCTCC AB 2017285",1,1,"Mucilaginibacter hurinus",Mucilaginibacter,hurinus,0
,,,,,,,,0-1
133884,YC7004,"KACC 16571, NBRC 108856",1,1,"Mucilaginibacter jinjuensis",Mucilaginibacter,jinjuensis,0-1
134361,SCK,"NBRC 102645, KCTC 22227",1,1,"Mucilaginibacter kameinonensis",Mucilaginibacter,kameinonensis,0-0.5
133602,ANJLI2,"ATCC BAA-1855, LMG 25358",1,1,"Mucilaginibacter lappiensis",Mucilaginibacter,lappiensis,0-1.5
133750,BR-18,"KCTC 23697, CCUG 61484",1,1,"Mucilaginibacter litoreus",Mucilaginibacter,litoreus,0-2
133691,BR-3,"KCTC 23461, CCUG 60742",1,1,"Mucilaginibacter lutimaris",Mucilaginibacter,lutimaris,0-1
133603,MP1X4,"ATCC BAA-1856, LMG 25360",1,1,"Mucilaginibacter mallensis",Mucilaginibacter,mallensis,1
14134,TPT56,"DSM 18603, ATCC BAA-1394, VKM B-2446",1,1,"Mucilaginibacter paludis",Mucilaginibacter,paludis,0-1
,,,,,,,,0.5
158582,BXN5-31,"KACC 14957, JCM 17085",1,1,"Mucilaginibacter panaciglaebae",Mucilaginibacter,panaciglaebae,0
,,,,,,,,>0.5
133142,TBZ30,"KCTC 42833, CCTCC AB 2015301",1,1,"Mucilaginibacter pedocola",Mucilaginibacter,pedocola,0
,,,,,,,,0.0-1.0
133144,PP-F2F-G21,"DSM 100995, CCM 8625, CIP 110921, LMG 29118",1,1,"Mucilaginibacter phyllosphaerae",Mucilaginibacter,phyllosphaerae,0
,,,,,,,,0.1-2.0
,,,,,,,,2
140514,,"KCTC 12641, LMG 23495, Gsoil 032",1,1,"Mucilaginibacter pocheonensis",Mucilaginibacter,pocheonensis,1
133681,,"KACC 15075, NBRC 107757, DRP 28",1,1,"Mucilaginibacter polysacchareus",Mucilaginibacter,polysacchareus,<1
133386,NH7-4,"JCM 30607, CGMCC 1.14937",1,1,"Mucilaginibacter psychrotolerans",Mucilaginibacter,psychrotolerans,0-1
133195,"WS 71","KCTC 32270, JCM 19495",1,1,"Mucilaginibacter puniceus",Mucilaginibacter,puniceus,0
,,,,,,,,0.0-1.0
133527,WPCB133,"KCTC 12534, NBRC 101115",1,1,"Mucilaginibacter rigui",Mucilaginibacter,rigui,<1
140897,TTM-1,"LMG 28454, KCTC 42273",1,1,"Mucilaginibacter roseus",Mucilaginibacter,roseus,0-2
,,,,,,,,0.5
140679,EF23,"CGMCC 1.15913, KCTC 52516",1,1,"Mucilaginibacter rubeus",Mucilaginibacter,rubeus,0-0.5
133911,SMS-12,"KCTC 32111, CCUG 62214",1,1,"Mucilaginibacter sabulilitoris",Mucilaginibacter,sabulilitoris,0-1.0
133738,R9-65,"CCTCC AB 2010331, NRRL B-59458",1,1,"Mucilaginibacter soli",Mucilaginibacter,soli,0-1
140778,,"LMG 29437, CCM 8645",1,1,"Mucilaginibacter terrae",Mucilaginibacter,terrae,0-1
166238,ZH6,"CCTCC AB 2018373, KCTC 72075",1,1,"Mucilaginibacter terrenus",Mucilaginibacter,terrenus,0.0-1.0
133460,XM-003,"CCTCC AB 207094, KCTC 22437",1,1,"Mucilaginibacter ximonensis",Mucilaginibacter,ximonensis,<1
132970,yx-36,"DSM 26809, CCTCC AB 2012880",1,1,"Mucilaginibacter yixingensis",Mucilaginibacter,yixingensis,0
,,,,,,,,0-1
134114,,"ATCC BAA-1009, ACM 5223, HRI I17",1,1,"Mucispirillum schaedleri",Mucispirillum,schaedleri,02-04
,,,,,,,,3
164551,SCR12,"JCM 33425, MCCC 1K03731",1,1,"Muricauda alvinocaridis",Muricauda,alvinocaridis,1.0-5.0
,,,,,,,,3
166220,GCL-11,"MCCC 1A11649, KCTC 52432",1,1,"Muricauda amoyensis",Muricauda,amoyensis,0.5-8.0
,,,,,,,,3.0-5.0
24031,Ar-22,"DSM 26351, CGMCC 1.12174, JCM 18450",1,1,"Muricauda taeanensis",Muricauda,taeanensis,0-10
,,,,,,,,2
133699,SW-63,"KCCM 41646, JCM 11811, CIP 108790",1,1,"Muricauda aquimarina",Muricauda,aquimarina,0
,,,,,,,,0.1-9.0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
166844,HME9304,"KCTC 32464, KACC 17618, CECT 8418, HME 9304",1,1,"Flagellimonas maritima",Flagellimonas,maritima,1.0-5.0
,,,,,,,,2
,,,,,,,,6
133724,BB-My12,"KCTC 23501, CCUG 60800",1,1,"Muricauda beolgyonensis",Muricauda,beolgyonensis,0.5-8
,,,,,,,,2.50
5744,A11,"DSM 22638, KCTC 22665",1,1,"Flagellimonas flava",Flagellimonas,flava,1-6
,,,,,,,,2.50
133698,"SW-62, KCMM 41645","KCCM 41645, JCM 11812, CIP 108791",1,1,"Muricauda flavescens",Muricauda,flavescens,0-6
,,,,,,,,0.1-9.0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,8
166284,176CP4-71,"KACC 19889, LMG 31033",1,1,"Muricauda hymeniacidonis",Muricauda,hymeniacidonis,1-8
,,,,,,,,3
158733,3PC125-7,"MCCC 1A03198, KCTC 52318",1,1,"Muricauda indica",Muricauda,indica,0-10
,,,,,,,,1-3
159871,L2,"CCTCC AB 2017193, KCTC 62196",1,1,"Muricauda iocasae",Muricauda,iocasae,0-8
,,,,,,,,2
133488,CC-HSB-11,"BCRC 17850, KCTC 22339",1,1,"Muricauda lutaonensis",Muricauda,lutaonensis,02-06
,,,,,,,,4
133397,CSW06,"CGMCC 1.15761, JCM 31455, KCTC 52375, MCCC 1K03195",1,1,"Croceivirga lutea",Croceivirga,lutea,1.0-7.0
,,,,,,,,4
134341,SMK-108,"KCTC 22173, CCUG 55324",1,1,"Muricauda lutimaris",Muricauda,lutimaris,0-10
140527,H19-56,"KCTC 52374, MCCC 1K03196, JCM 31456, CGMCC 1.15774",1,1,"Muricauda marina",Muricauda,marina,1-7
,,,,,,,,3
166526,SM1704,"KCTC 62797, MCCC 1K03557",1,1,"Muricauda nanhaiensis",Muricauda,nanhaiensis,1.0-11.0
,,,,,,,,2.5
133485,"5KCCM90075, CL-SS4","JCM 15563, KCCM 90075",1,1,"Muricauda olearia",Muricauda,olearia,1.0-6.0
,,,,,,,,2.5
5619,B1,"DSM 13258, KCTC 12948, LMG 19739, CIP 107369, KCTC 62007",1,1,"Muricauda ruestringensis",Muricauda,ruestringensis,0
,,,,,,,,0.5-9.0
,,,,,,,,10
,,,,,,,,2
,,,,,,,,3
,,,,,,,,4
,,,,,,,,6
,,,,,,,,8
133943,105,"KACC 16195, JCM 17757",1,1,"Muricauda taeanensis",Muricauda,taeanensis,1.0-8.0
,,,,,,,,3
5740,EM44,"DSM 21206, KCTC 22299",1,1,"Muriicola jejuensis",Muriicola,jejuensis,01-05
,,,,,,,,02-04
12589,CD12E2-27,"DSM 17134, HKI 0369, NCIMB 14061, VTT E-032285, JCM 14326, NBRC 110697",1,1,"Myceligenerans crystallogenes",Myceligenerans,crystallogenes,0-5
12590,XJEEM-11063,"DSM 21949, CCTCC AA 208063, JCM 19555, XJEEM 11063, CCTCC AB 208063",1,1,"Myceligenerans halotolerans",Myceligenerans,halotolerans,7.5
12588,XLG910.2,"DSM 15700, CGMCC 1.3458, JCM 14112, NBRC 106321",1,1,"Myceligenerans xiligouense",Myceligenerans,xiligouense,2.0-17.5
,,,,,,,,4.5
133809,MB1-14,"CCTCC AB 209002, KCTC 19753, JCM 19955",1,1,"Mycetocola manganoxydans",Mycetocola,manganoxydans,<5
133953,MD-T1-10-2,"CGMCC 1.11101, NBRC 107877",1,1,"Mycetocola miduiensis",Mycetocola,miduiensis,0-7
,,,,,,,,1.5
1977,HK10456-B5,"DSM 19003, CIP 109454, HKI 456",1,1,"Mycetohabitans endofungorum",Mycetohabitans,endofungorum,0-3
,,,,,,,,1
1976,,"DSM 19002, CIP 109453, HKI 454",1,1,"Mycetohabitans rhizoxinica",Mycetohabitans,rhizoxinica,0-3
,,,,,,,,1
140779,S-I-6,"KACC 17600, NBRC 109805, NCAIM B 02535",1,1,"Mycobacterium aquiterrae",Mycobacterium,aquiterrae,0-5
,,,,,,,,2
