"","ID","designation_header","strain_number_header","is_type_strain_header","is_type_strain","species","Temperature_for_growth"
"16129",8604,"X95, PG 31","DSM 19817, ATCC 19610, CIP 104967, IFO 14855, NCTC 10115",1,1,"Mycoplasmoides gallisepticum","37"
"16130",8605,"G37","DSM 19775, ATCC 33530",1,1,"Mycoplasmoides genitalium","37"
"16131",8615,"FH","DSM 23978, ATCC 15531, Eaton Agent, NCTC 10119, CIP 103766, NBRC 14401",1,1,"Mycoplasmoides pneumoniae","37"
"16132",8623,"G145, Goat 145","DSM 22114, ATCC 27948, CIP 105676",1,1,"Mycoplasmopsis adleri","37"
"16133",8596,"5M 331, 5M331, PG 43, PG43","DSM 21657, ATCC 19884, ATCC 27748, CIP 71.24, IFO 14857, NBRC 14857, NCTC 10118",1,1,"Mycoplasmopsis bovirhinis","37"
"16134",8597,"Donetta, PG 45","DSM 22781, ATCC 25523, NCTC 10131",1,1,"Mycoplasmopsis bovis","37"
"16135",8599,"ST-6","DSM 21477, AMRC-C 1077, ATCC 33461, NCTC 10189",1,1,"Mycoplasmopsis californica","37"
"16136",140231,"ST 57","DSM 25251, ATCC BAA-2401",1,1,"Mycoplasmopsis ciconiae","23-44"
"16137",NA,"","",NA,NA,"","37"
"16138",8603,"PG 16","DSM 19816, ATCC 19708, IFO 14859, NCTC 10120",1,1,"Mycoplasmopsis gallinarum","37"
"16139",8610,"17529","DSM 22145, ATCC 25294, CIP 103833, IFO (now NBRC) 14852, NCTC 10153",1,1,"Mycoplasmopsis meleagridis","37"
"16140",8628,"1642","DSM 22457, ATCC BAA-1895",1,1,"Mycoplasmopsis mucosicanis","25-42"
"16141",NA,"","",NA,NA,"","37"
"16142",8617,"Ash, L3, PG34","DSM 22144, ATCC 19612, CIP 75.26, IFO (now NBRC) 14896, NCTC 10139",1,1,"Mycoplasmopsis pulmonis","37"
"16143",8624,"UCMF","DSM 22021, ATCC 51945, CIP 105812",1,1,"Mycoplasmopsis sturni","37"
"16144",164513,"","JCM 33306, KACC 19954",1,1,"Myroides fluvii","30"
"16145",24032,"IM13","DSM 26542, NBIMCC 8736",1,1,"Myroides guanonis","05-35"
"16146",NA,"","",NA,NA,"","28"
"16147",162021,"","JCM 17451, KCTC 23367",1,1,"Myroides injenensis","37"
"16148",5623,"JS-08","DSM 23048, JCM 16529, KCTC 23023, CIP 110392",1,1,"Myroides marinus","10-37"
"16149",NA,"","",NA,NA,"","25"
"16150",NA,"","",NA,NA,"","28"
"16151",NA,"","",NA,NA,"","30"
"16152",138182,"CL 229/67","CIP 105170, NCTC 11180, LMG 4029, CCUG 39352, DSM 112291, JCM 7460, ATCC BAA-634, CCM 3298, CGMCC 1.10437",1,1,"Myroides odoratimimus","30"
"16153",NA,"","",NA,NA,"","37"
"16154",NA,"","",NA,NA,"","5-37"
"16155",130327,"TH-19","DSM 27251, CCTCC AB 2013145, JCM 19200",1,1,"Myroides odoratimimus subsp. xuanwuensis","28"
"16156",NA,"","",NA,NA,"","30"
"16157",5621,"","DSM 2801, ATCC 4651, IAM 14199, JCM 7458, NCTC 11036, CCUG 7321, LMG 1233, BCRC 10678, CCM 3296, CECT 998, CIP 103105, IFO 14945, NBRC 14945",1,1,"Myroides odoratus","30"
"16158",134199,"SM1","IAM 15337, KCTC 12661, CCUG 55494, CIP 109324, JCM 21782, NBRC 102469",1,1,"Myroides pelagicus","10-37"
"16159",NA,"","",NA,NA,"","25"
"16160",NA,"","",NA,NA,"","28"
"16161",NA,"","",NA,NA,"","30"
"16162",5624,"MY15","DSM 23313, LMG 25566, JCM 17139",1,1,"Myroides phaeus","06-37"
"16163",NA,"","",NA,NA,"","28"
"16164",5622,"D25","DSM 19823, CCTCC M 208030, CIP 110414, KCTC 23066",1,1,"Myroides profundi","15"
"16165",NA,"","",NA,NA,"","15-20"
"16166",166567,"AB053B","NBRC 114350, NCCB 100767",1,1,"Myxococcus eversor","30-40"
"16167",9593,"M17","DSM 16525, ATCC 25199",1,1,"Myxococcus fulvus","30"
"16168",10096,"Mx s8","DSM 14675, JCM 12634",1,1,"Myxococcus stipitatus","30"
"16169",167926,"AM301","NBRC 114352, NCCB 100768",1,1,"Myxococcus vastator","30"
"16170",9804,"M22","DSM 2260, ATCC 25203",1,1,"Myxococcus virescens","30"
"16171",9984,"FB","DSM 16526, ATCC 25232, CCUG 2079, CIP 107069, IFO 13542, NBRC 13542, NCIMB 9412, ATCC 19368",1,1,"Myxococcus xanthus","25-37"
"16172",NA,"","",NA,NA,"","30"
"16173",133921,"5116S-4","KACC 15517, NBRC 108725",1,1,"Naasia aerilata","10-37"
"16174",133894,"ZLM-10","CCTCC AB 208222, KCTC 23983",1,1,"Nafulsella turpanensis","10-45"
"16175",166309,"","CGMCC 4.7629, NBRC 114017, YIM 132087",1,1,"Nakamurella alba","15-35"
"16176",166277,"S14-144","CCTCC AB 2015345, KCTC 39796",1,1,"Nakamurella antarctica","4-28"
"16177",166422,"12Sc4-1","KCTC 49114, CGMCC 1.16555",1,1,"Nakamurella deserti","8-35"
"16178",132455,"2Q3S-4-2","DSM 100722, CGMCC 4.7308, JCM 31778",1,1,"Nakamurella endophytica","20-37"
"16179",NA,"","",NA,NA,"","28"
"16180",168508,"N5BH11","CGMCC 4.7524, KCTC 49196",1,1,"Nakamurella flava","10.0-37.0"
"16181",23147,"DS-52","DSM 26917, CIP 108919, JCM 15652, KCTC 19127, NBRC 105867",1,1,"Nakamurella flavida","04-32"
"16182",NA,"","",NA,NA,"","25"
"16183",NA,"","",NA,NA,"","5-30"
"16184",140952,"63MJ-1","KACC 18662, NBRC 111844",1,1,"Nakamurella intestinalis","4-35"
"16185",10174,"DLS-10","DSM 19367, JCM 16024, KCTC 19285, DLS 10, NBRC 106258",1,1,"Nakamurella lactea","04-37"
"16186",NA,"","",NA,NA,"","28"
"16187",NA,"","",NA,NA,"","30"
"16188",10173,"Y-104","DSM 44233, ATCC 700099, CIP 104796, JCM 9543, CCM 4621, FERM P-14709, NBRC 105858",1,1,"Nakamurella multipartita","22-37"
"16189",NA,"","",NA,NA,"","25"
"16190",NA,"","",NA,NA,"","28"
"16191",NA,"","",NA,NA,"","30"
"16192",133020,"S20-107","DSM 102309, LMG 29427",1,1,"Nakamurella silvestris","0.0-30.0"
"16193",NA,"","",NA,NA,"","28"
"16194",133765,"DPG-25","KCTC 23702, CCUG 61485, KCTC 23702T",1,1,"Namhaeicola litoreus","20-37"
"16195",NA,"","",NA,NA,"","25"
"16196",NA,"","",NA,NA,"","30"
"16197",10177,"Na e1","DSM 71, ATCC 25963, NBRC 100083",1,1,"Nannocystis exedens","30"
"16198",158619,"MNa11734","DSM 104509, NCCB 100618",1,1,"Nannocystis konarekensis","25-37"
"16199",10300,"Na p29","DSM 14622, CIP 109121, JCM 12635",1,1,"Nannocystis pusilla","30"
"16200",169549,"MJ1","DSM 111728, JCM 33616",1,1,"Nanobdella aerobiophila","65"
"16201",24716,"Z-1001","DSM 24923, VKM B-2666",1,1,"Natranaerobaculum magadiense","20-57"
"16202",NA,"","",NA,NA,"","45"
"16203",17654,"JW/NM-WN-LF","DSM 18059, ATCC BAA-1301",1,1,"Natranaerobius thermophilus","50"
"16204",17655,"JW/NM-WN-LU","DSM 18760, ATCC BAA-1443",1,1,"Natranaerobius trueperi","26-55"
"16205",NA,"","",NA,NA,"","50"
"16206",18087,"APP2","DSM 24176, UNIQEM U806",1,1,"Natranaerovirga hydrolytica","30"
"16207",18086,"AP3","DSM 24629, UNIQEM U805",1,1,"Natranaerovirga pectinivora","30"
"16208",132586,"JW/NM-HA 15","DSM 23470",1,1,"Natrarchaeobaculum aegyptiacum","30-56"
"16209",NA,"","",NA,NA,"","55"
"16210",163851,"","JCM 30663, UNIQEM U932, AArc 1",1,1,"Natrarchaeobaculum sulfurireducens","37"
"16211",164272,"","JCM 32476, UNIQEM U966",1,1,"Natrarchaeobius chitinivorans","37"
"16212",164273,"","JCM 32477, UNIQEM U969",1,1,"Natrarchaeobius halalkaliphilus","37"
"16213",5963,"40, 48-98","DSM 13077, JCM 11194, CGMCC 1.6167, NBRC 102636",1,1,"Natrialba aegyptia","37"
"16214",5961,"172P1","DSM 12278, CIP 105332, FERM P-10747, JCM 9576, ATCC 700177, NBRC 102637",1,1,"Natrialba asiatica","25-41"
"16215",NA,"","",NA,NA,"","37"
"16216",130845,"C112","DSM 29986, AS 1.1977, JCM 10990, NBRC 102638, CGMCC 1.1977",1,1,"Natrialba chahannaoensis","37"
"16217",130844,"X21","DSM 29987, AS 1.1986, JCM 10989, NBRC 102639, CGMCC 1.1986",1,1,"Natrialba hulunbeirensis","37"
"16218",NA,"","",NA,NA,"","45"
"16219",5960,"MS3","DSM 3394, ATCC 43099, CCM 3739, NCMB 2190, JCM 8861, CGMCC 1.1966, CIP 104546, IAM 13178, NBRC 102185, NCIMB 2190",1,1,"Natrialba magadii","30-45"
"16220",NA,"","",NA,NA,"","37"
"16221",164434,"","JCM 33002, CGMCC 1.16737, KCTC 4279, MCC 3419",1,1,"Natrialba swarupiae","37"
"16222",5962,"B1T","DSM 12281, JCM 9577, CGMCC 1.6185, NBRC 102640",1,1,"Natrialba taiwanensis","37"
"16223",1570,"HN30","DSM 21771, JCM 15649",1,1,"Natribacillus halophilus","20-40"
"16224",NA,"","",NA,NA,"","35"
"16225",NA,"","",NA,NA,"","37"
"16226",164759,"","JCM 34383, CCTCC AB 2013112, NRRL B-59996",1,1,"Natribaculum breve","37"
"16227",164760,"","JCM 34384, CCTCC AB 2013113, NRRL B-59997",1,1,"Natribaculum longum","37"
"16228",161280,"","JCM 12890, CGMCC 1.3731",1,1,"Natrinema altunense","37"
"16229",5893,"EJ-57","DSM 18194, CECT 7144, CGMCC 1.6202, JCM 13890",1,1,"Natrinema longum","37"
"16230",134340,"HIS40-3","BCC 24370, JCM 14663, PCU 303",1,1,"Natrinema gari","20-60"
"16231",NA,"","",NA,NA,"","37"
"16232",5889,"2","DSM 3751, ATCC 43214, NCMB 777, JCM 8980, CGMCC 1.3707, CGMCC 1.6163, CIP 106292, NCIMB 777, IAM 13167, NRC 34020, Delft 9",1,1,"Natrinema pallidum","30-45"
"16233",NA,"","",NA,NA,"","37"
"16234",5890,"","DSM 15623, CIP 106292, JCM 8980, NCIMB 777, Delft 9",1,1,"Natrinema pallidum","37"
"16235",5891,"157","DSM 15624, CIP 106293, JCM 10476, NCIMB 786, CGMCC 1.3708, CGMCC 1.6174, IAM 13169",1,1,"Natrinema pellirubrum","25-45"
"16236",NA,"","",NA,NA,"","37"
"16237",5895,"MDB25","DSM 25055, CECT 8172, JCM 17869",1,1,"Natrinema salaciae","45"
"16238",140647,"5-3","IBRC-M 11063, LMG 29247",1,1,"Natrinema soli","25-45"
"16239",163808,"","JCM 30478, KCCM 43222",1,1,"Natrinema thermophila","37"
"16240",5892,"XF10","DSM 16034, ANMR 0149, AS 1.2365, JCM 10478, CGMCC 1.2365",1,1,"Natrinema versiforme","37"
"16241",5987,"Z-7937","DSM 9952",1,1,"Natroniella acetigena","37"
"16242",5988,"","DSM 22104, UNIQEM U268, AHT 3",1,1,"Natroniella sulfidigena","30"
"16243",2503,"Z-0511","DSM 18346, VKM B-2402",1,1,"Natronincola ferrireducens","35"
"16244",2502,"Z-7940","DSM 11416",1,1,"Natronincola histidinovorans","37"
"16245",2504,"Z-7031","DSM 18979, VKM B-2503",1,1,"Natronincola peptidivorans","35"
"16246",133573,"YSM-123","JCM 16328, CECT 7565",1,1,"Natronoarchaeum mannanilyticum","20-55"
"16247",NA,"","",NA,NA,"","37"
"16248",131258,"294-194-5","DSM 27208, CECT 7630, JCM 16593",1,1,"Natronoarchaeum philippinense","20-50"
"16249",NA,"","",NA,NA,"","37"
"16250",161943,"","JCM 17119, CGMCC 1.10388",1,1,"Natronoarchaeum rubrum","37"
"16251",5964,"SP2","DSM 3393, ATCC 43098, CCM 3738, NCMB 2189, CCUG 28374, JCM 17874, CIP 104747, IAM 13177, JCM 8860, NBRC 102187, NCIMB 14426, VKM B-1750, NCIMB 2189",1,1,"Natronobacterium gregoryi","25-45"
"16252",NA,"","",NA,NA,"","37"
"16253",24083,"B23","DSM 24767, CECT 8068, JCM 17655",1,1,"Natronobacterium texcoconense","25-45"
"16254",NA,"","",NA,NA,"","37"
"16255",164158,"","JCM 31939, UNIQEM U972",1,1,"Natronobiforma cellulositropha","20"
"16256",5966,"Ah-36","DSM 10524, JCM 9655, ATCC 51971, CGMCC 1.3840, CIP 105333, FERM P-11024",1,1,"Natronococcus amylolyticus","25-37"
"16257",NA,"","",NA,NA,"","37"
"16258",5967,"B1","DSM 18795, CECT 7216, JCM 14583, KCTC 4018, CGMCC 1.7070, NBRC 110680",1,1,"Natronococcus jeotgali","37"
"16259",5965,"SP4","DSM 3396, ATCC 43101, CCM 3871, NCMB 2192, JCM 8859, CIP 104548, IAM 13184, NBRC 102186, NCIMB 2192, VKM B-1752",1,1,"Natronococcus occultus","30-45"
"16260",NA,"","",NA,NA,"","37"
"16261",24068,"CG-1","DSM 25473, CECT 7984, IBRC-M 10656, JCM 17958",1,1,"Natronococcus roseus","30-50"
"16262",NA,"","",NA,NA,"","37"
"16263",17814,"AP1","DSM 24179, UNIQEM U807",1,1,"Natronoflexus pectinivorans","30"
"16264",160345,"ACPA22","DSM 106290, VKM Ac-2771",1,1,"Natronoglycomyces albus","28"
"16265",NA,"","",NA,NA,"","30"
"16266",161205,"","JCM 12253, CGMCC 1.3597",1,1,"Natronolimnobius baerhuensis","37"
"16267",161207,"","JCM 12255, CGMCC 1.2124",1,1,"Natronolimnohabitans innermongolicus","37"
"16268",162125,"","JCM 17867, KCTC 4088",1,1,"Natronomonas gomsonensis","37"
"16269",164425,"","JCM 32961, CGMCC 1.13738",1,1,"Natronomonas halophila","37"
"16270",5898,"8.8.11, CSW8.8.11","DSM 18674, CECT 7526, JCM 14361",1,1,"Natronomonas moolapensis","25-45"
"16271",NA,"","",NA,NA,"","37"
"16272",5896,"Gabara","DSM 2160, ATCC 35678, JCM 8858, CCM 3872, CIP 103997, IFO 14720, NBRC 14720, NCIMB 2260, VKM B-1749",1,1,"Natronomonas pharaonis","30-37"
"16273",NA,"","",NA,NA,"","37"
"16274",163953,"","JCM 31111, CGMCC 1.13884",1,1,"Natronomonas salina","37"
"16275",164518,"","JCM 33320, CCM 8891, CECT 9564",1,1,"Natronomonas salsuginis","37"
"16276",134191,"7-3","CGMCC 1.4299, JCM 13488",1,1,"Natronorubrum aibiense","20-50"
"16277",NA,"","",NA,NA,"","37"
"16278",161009,"A33","JCM 10635, CGMCC 1.1984, CIP 107015, AS 1.2123",1,1,"Natronorubrum bangense","30-41"
"16279",NA,"","",NA,NA,"","37"
"16280",163884,"","JCM 30845, CGMCC 1.15233",1,1,"Natronorubrum halophilum","37"
"16281",133563,"CG-6","CECT 7487, CGMCC 1.8981, JCM 15982",1,1,"Natronorubrum sediminis","25-50"
"16282",NA,"","",NA,NA,"","37"
"16283",134219,"AD2","CGMCC 1.6307, JCM 14089",1,1,"Natronorubrum sulfidifaciens","20-55"
"16284",NA,"","",NA,NA,"","37"
"16285",24071,"B4","DSM 25211, CECT 8067, JCM 17497",1,1,"Natronorubrum texcoconense","37"
"16286",139899,"HG1","DSM 17079",1,1,"Natronorubrum thiooxidans","30"
"16287",5899,"98.3, GA33","DSM 13204, AS 1.2123, JCM 10636, CGMCC 1.2123, CIP 107016, AS 1.1984",1,1,"Natronorubrum tibetense","30-41"
"16288",NA,"","",NA,NA,"","37"
"16289",140700,"BSker1","JCM 31341, UNIQUEM U1008, UNIQEM U1008",1,1,"Natronospira proteinivora","37"
"16290",167838,"G-116","KCTC 62956, VKM B-3134",1,1,"Natronospirillum operosum","4.0-45.0"
"16291",140782,"BSker2","JCM 31342, UNIQEM U1009",1,1,"Natronotalea proteinilytica","37"
"16292",17656,"JW/NM-WN-LH1","DSM 18770, ATCC BAA-1444",1,1,"Natronovirga wadinatrunensis","26-56"
"16293",NA,"","",NA,NA,"","50"
"16294",140343,"AFT2","DSM 103164, CCTCC AB 2015428, JCM 33579",1,1,"Naumannella cuiyingiana","20-37"
"16295",NA,"","",NA,NA,"","28"
"16296",12674,"WS 4616","DSM 24323, LMG 26184, JCM 30997",1,1,"Naumannella halotolerans","15-37"
"16297",NA,"","",NA,NA,"","28"
"16298",140289,"","DSM 101717, NBRC 111773, CPCC 204135",1,1,"Naumannella huperziae","20-37"
"16299",NA,"","",NA,NA,"","28"
"16300",10431,"PH1209","DSM 21157, JCM 15390",1,1,"Nautilia abyssi","33-65"
"16301",NA,"","",NA,NA,"","60"
"16302",10429,"525","DSM 13520, JCM 15786",1,1,"Nautilia lithotrophica","55"
"16303",133549,"MB-1","DSM 22087, JCM 15746",1,1,"Nautilia nitratireducens","25-65"
"16304",NA,"","",NA,NA,"","55"
"16305",10430,"AmH","DSM 18972, ATCC BAA-1463",1,1,"Nautilia profundicola","30-55"
"16306",NA,"","",NA,NA,"","40"
"16307",155287,"","CCUG 57210, DSM 21975",1,1,"Naxibacter insolentum","30"
"16308",11758,"P709","DSM 26409, CCM 7802, CCUG 28028, CIP 110147, Michel A/76",1,1,"Necropsobacter rosorum","37"
"16309",167335,"","DSM 103594, CSUR P3213, Marseille-­P3213, Marseille-P3213",1,1,"Negativibacillus massiliensis","37"
"16310",17206,"","DSM 21255, CCUG 56017, CIP 109806, ADV 07/08/06-B-1388, AIP 149.07",1,1,"Negativicoccus succinicivorans","37"
"16311",24762,"J221","DSM 28678, CGMCC 1.10130, NRRL B-51319",1,1,"Neiella marina","10-40"
"16312",NA,"","",NA,NA,"","28"
"16313",157128,"","CCUG 69613, CECT 9178",1,1,"Neisseria abscessus","37"
"16314",10487,"NA1, 1411","DSM 23392, ATCC 49930, CCUG 808, CIP 72.15, NCTC 10212, CCUG 26879, ATCC 19573",1,1,"Neisseria animalis","37"
"16315",10493,"CL 191/78, Vandamme R-24680, D 8251","DSM 21642, ATCC 29858, CDC D8251, LMG 23011, NCTC 12228, CIP 103440",1,1,"Neisseria animaloris","18-37"
"16316",NA,"","",NA,NA,"","25-41"
"16317",NA,"","",NA,NA,"","30"
"16318",NA,"","",NA,NA,"","37"
"16319",140279,"KH1503","DSM 103136, ATCC TSD-57",1,1,"Neisseria arctica","21"
"16320",NA,"","",NA,NA,"","37"
"16321",10492,"","DSM 23338, ATCC BAA-1200, CCUG 50858, MDA 2833",1,1,"Neisseria bacilliformis","37"
"16322",10485,"H6","DSM 18000, ATCC 14687, CCUG 2153, CIP 103347, LMG 8383, NCTC 10296, CCUG 56775",1,1,"Neisseria canis","25-41"
"16323",NA,"","",NA,NA,"","37"
"16324",10466,"194","DSM 4630, ATCC 14685, NCTC 10294, CIP 73.16, CCUG 2156, LMG 8380",1,1,"Neisseria cinerea","25-41"
"16325",NA,"","",NA,NA,"","30"
"16326",NA,"","",NA,NA,"","37"
"16327",10491,"SH1/3848, SH1/3848 (V33)","DSM 19151, ATCC 700276, CIP 106968, CCUG 53898",1,1,"Neisseria dentiae","25-41"
"16328",NA,"","",NA,NA,"","37"
"16329",158278,"93087","DSM 104677, LMG 30012",1,1,"Neisseria dumasiana","22-42"
"16330",NA,"","",NA,NA,"","37"
"16331",10482,"","DSM 17712, ATCC 25295, CCUG 2130A, CIP 72.27, LMG 5124, NCTC 10660, CCUG 2043",1,1,"Neisseria elongata","28"
"16332",NA,"","",NA,NA,"","30"
"16333",NA,"","",NA,NA,"","35"
"16334",NA,"","",NA,NA,"","37"
"16335",10488,"6171/75","DSM 23337, ATCC 29315, CCUG 6508 A, CIP 82.85, NCTC 11050, CCUG 6508",1,1,"Neisseria elongata subsp. glycolytica","30"
"16336",NA,"","",NA,NA,"","37"
"16337",10479,"B1019","CCUG 30802, NCTC 12736, DSM 17632, ATCC 49377, CDC B1019, CIP 103511",1,1,"Neisseria elongata subsp. nitroreducens","30"
"16338",144439,"","CCUG 24961",1,1,"Neisseria flava","37"
"16339",10480,"N155, 34A","DSM 17633, ATCC 13120, CCUG 345, CIP 73.15, LMG 5297, NCTC 8263",1,1,"Neisseria flavescens","37"
"16340",10470,"B5025, B 5025","CCUG 26876, CIP 79.18, DSM 9188, ATCC 19424, NCTC 8375, JCM 33543",1,1,"Neisseria gonorrhoeae","37"
"16341",10467,"","DSM 4691, ATCC 23970, NCTC 10617, CCUG 5853, CIP 72.17, CCM 4401, NCDC A7515",1,1,"Neisseria lactamica","30"
"16342",NA,"","",NA,NA,"","30-37"
"16343",NA,"","",NA,NA,"","37"
"16344",10489,"M-740, W1","DSM 19175, ATCC 33926, CCUG 41451, CIP 103346, CCUG 24962",1,1,"Neisseria macacae","30"
"16345",NA,"","",NA,NA,"","33-42"
"16346",NA,"","",NA,NA,"","37"
"16347",10473,"21, M 1027","DSM 10036, ATCC 13077, NCTC 10025, CCUG 3269, CIP 73.10, JCM 33544",1,1,"Neisseria meningitidis","37"
"16348",10469,"N 16 1959","DSM 17611, ATCC 19696, CIP 59.51, NCTC 12978, CCUG 26877, JCM 12992",1,1,"Neisseria mucosa","30"
"16349",NA,"","",NA,NA,"","30-37"
"16350",132625,"AP2031","DSM 101846, CCUG 68283, LMG 29261",1,1,"Neisseria musculi","37"
"16351",23151,"6332","DSM 25276, LMG 26725",1,1,"Neisseria oralis","37"
"16352",10486,"","CCUG 17915, LMG 5284, DSM 18009, ATCC 10555, CIP 73.11",1,1,"Neisseria perflava","30"
"16353",NA,"","",NA,NA,"","37"
"16354",10490,"LNP N 462","DSM 22809, ATCC 43768, CCUG 18030, CIP 100113, NCTC 11858",1,1,"Neisseria polysaccharea","30"
"16355",NA,"","",NA,NA,"","30-37"
"16356",NA,"","",NA,NA,"","37"
"16357",10496,"871, WC 08-871","CCUG 59856, DSM 22246, CIP 109933",1,1,"Neisseria shayeganii","10-42"
"16358",NA,"","",NA,NA,"","37"
"16359",10483,"Berger 6b, 30.016, Q19","DSM 17713, ATCC 29256, ATCC 49276, CCUG 23929, CCUG 24959, LMG 5290, NRL 30016, LMG 5312, NRL 30,016, CIP 103345",1,1,"Neisseria sicca","22-41"
"16360",NA,"","",NA,NA,"","30"
"16361",NA,"","",NA,NA,"","37"
"16362",161727,"","JCM 16127, KCTC 22696",1,1,"Neisseria skkuensis","30"
"16363",10478,"37","DSM 17610, ATCC 49275, CCUG 23930, CIP 103343, LMG 5313, NRL 30017, LMG 5921, CCM 4407",1,1,"Neisseria subflava","30"
"16364",NA,"","",NA,NA,"","30-41"
"16365",10498,"9715, WC 05-9715","CCUG 59855, DSM 22247, CIP 109934",1,1,"Neisseria wadsworthii","10-42"
"16366",NA,"","",NA,NA,"","37"
"16367",10481,"ISL775/91","DSM 17688, ATCC 51410, CCM 4587, CCUG 4007, CIP 103940, LMG 5135, NCTC 12742",1,1,"Neisseria weaveri","22-37"
"16368",NA,"","",NA,NA,"","30"
"16369",NA,"","",NA,NA,"","30-42"
"16370",NA,"","",NA,NA,"","37"
"16371",166180,"10022","DSM 103441, CGMCC 1.15732",1,1,"Neisseria weixii","22-42"
"16372",139752,"","DSM 102031, ATCC BAA-2455, CSL 7565",1,1,"Neisseria zalophi","0"
"16373",NA,"","",NA,NA,"","37"
"16374",10494,"CL 194/78, Vandamme R-24681, CNPE12, D5986","DSM 21643, ATCC 29859, CDC D5986, LMG 23012, NCTC 12230, CIP 104144",1,1,"Neisseria zoodegmatis","18-37"
"16375",NA,"","",NA,NA,"","25-41"
"16376",NA,"","",NA,NA,"","37"
"16377",164195,"","JCM 32105, KACC 19168, KEMB 9005-550, NBRC 112827",1,1,"Nemorincola caseinilytica","30"
"16378",1214,"IDA 1115, R-16315","DSM 15601, CIP 108807, LMG 21833, JCM 21706, IAM 15255",1,1,"Neobacillus bataviensis","10-45"
"16379",NA,"","",NA,NA,"","28"
"16380",NA,"","",NA,NA,"","30"
"16381",132382,"Ap-6","DSM 101566, CCM 8651, CIP 110974",1,1,"Neobacillus cucumis","16-45"
"16382",NA,"","",NA,NA,"","30"
"16383",1213,"IDA 1937, R-16337","DSM 15600, CIP 108808, LMG 21831, JCM 21707, IAM 15256, NBRC 102427",1,1,"Neobacillus drentensis","10-37"
"16384",NA,"","",NA,NA,"","28"
"16385",NA,"","",NA,NA,"","30"
"16386",1251,"B1801T","DSM 18237, LMG 17489, NCIMB 13771, Rcp Sm1, JCM 21708, CIP 106910, IAM 15257, KCTC 13885, KCTC 3851, LMG 19448, NBRC 102428",1,1,"Neobacillus fumarioli","37-45"
"16387",NA,"","",NA,NA,"","45"
"16388",NA,"","",NA,NA,"","50"
"16389",NA,"","",NA,NA,"","52"
"16390",23709,"","DSM 27594, JCM 17335, KCTC 13945, DCY 53",1,1,"Neobacillus ginsengisoli","15-45"
"16391",NA,"","",NA,NA,"","30"
"16392",NA,"","",NA,NA,"","30-37"
"16393",130866,"JCE","DSM 28281, CSUR P732",1,1,"Neobacillus jeddahensis","30"
"16394",168260,"LOB 377","NBRC 114637, DSM 113418, ATCC 31382",1,1,"Neobacillus kokaensis","30"
"16395",130195,"FJAT-13985","DSM 25968, CGMCC 1.12238",1,1,"Neobacillus mesonae","30"
"16396",1091,"","DSM 2923, IFO 15566, NBRC 15566, JCM 12306, CGMCC 1.3663, CIP 104585, IAM 15261, KCTC 3562, LMG 16677, NCIMB 13159, NRRL B-23384",1,1,"Neobacillus niacini","30"
"16397",140352,"SYP-B691","DSM 29196, JCM 30743",1,1,"Neobacillus notoginsengisoli","21-42"
"16398",NA,"","",NA,NA,"","28"
"16399",NA,"","",NA,NA,"","30"
"16400",1216,"IDA 3307, R-15439","DSM 15603, CIP 108805, LMG 21837, JCM 21709, IAM 15258, NBRC 102450",1,1,"Neobacillus novalis","22-45"
"16401",NA,"","",NA,NA,"","28"
"16402",NA,"","",NA,NA,"","30"
"16403",164404,"YLB-04","JCM 32872, MCCC 1A12711",1,1,"Neobacillus piezotolerans","15-50"
"16404",NA,"","",NA,NA,"","37"
"16405",1249,"","DSM 18135, KCTC 13943, Gsoil 420",1,1,"Neobacillus pocheonensis","25"
"16406",NA,"","",NA,NA,"","30"
"16407",1217,"IDA 0086, R-16300, ISA0086","DSM 15604, CIP 108804, LMG 21838, JCM 21710, IAM 15259, KCTC 13572, NBRC 102451",1,1,"Neobacillus soli","10-45"
"16408",NA,"","",NA,NA,"","28"
"16409",NA,"","",NA,NA,"","30"
"16410",1215,"IDA 3632, R-15447","DSM 15602, CIP 108806, LMG 21834, JCM 21711, IAM 15260, KCTC 13573, NBRC 102452",1,1,"Neobacillus vireti","10-37"
"16411",NA,"","",NA,NA,"","28"
"16412",NA,"","",NA,NA,"","30"
"16413",135102,"","CIP 108887",1,1,"Neocrorococcus lausannensis","30"
"16414",7141,"GR1","DSM 15528, ATCC BAA-740",1,1,"Neomegalonema perideroedes","15-35"
"16415",NA,"","",NA,NA,"","25"
"16416",140035,"DY66","DSM 105783, JCM 16364, KCTC 19557, NBRC 109060",1,1,"Neomicrococcus aestuarii","28"
"16417",NA,"","",NA,NA,"","30"
"16418",7758,"DW152","DSM 23694, MCC 2278, MTCC 10523, JCM 19249",1,1,"Neomicrococcus lactis","28"
"16419",13638,"","DSM 21826, CCBAU 01393, HAMBI 3051, LMG 24763",1,1,"Neorhizobium alkalisoli","12-37"
"16420",NA,"","",NA,NA,"","28"
"16421",13626,"","DSM 11542, ATCC 43677, CIP 105585, JCM 20973, LMG 6214, NBRC 14965, CCUG 27880, HAMBI 540, IAM 13631, IFO 14965, NZP 5563, OUT 30006",1,1,"Neorhizobium galegae","10-30"
"16422",NA,"","",NA,NA,"","25"
"16423",NA,"","",NA,NA,"","30"
"16424",13632,"S 02, S02","DSM 21817, ATCC BAA-115, CIP 105757, LMG 18254",1,1,"Neorhizobium huautlense","25"
