ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet
7380,"Mbm 15","DSM 20638, ATCC 43647, NCIB 11509, NRRL B-24237, CCUG 33091, JCM 3879, BCRC 14859, CGMCC 1.1934, CIP 102402, HAMBI 1895, IAM 15185, IFO 15037, IMSNU 21275, KCTC 9227, LMG 16342, NBRC 15037, NCIMB 11509, VKM Ac-1018",1,1,"Microbacterium liquefaciens",Microbacterium,liquefaciens
159907,L-031,"DSM 106170",1,1,"Microbacterium lushaniae",Microbacterium,lushaniae
7376,69,"DSM 20143, ATCC 51474, IFO 15074, NBRC 15074, NCIB 9568, NRRL B-24230, JCM 9174, CCM 4365, CCUG 43281, CIP 102086, IAM 15204, LMG 16207, NCIMB 9568, VTT E-97042",1,1,"Microbacterium luteolum",Microbacterium,luteolum
166605,A18JL200,"JCM 33955, MCCC 1A16666",1,1,"Microbacterium luteum",Microbacterium,luteum
7433,SC-087B,"DSM 19459, CCUG 54537, JCM 15576",1,1,"Microbacterium luticocti",Microbacterium,luticocti
130411,,"DSM 28240, MCCC 1K00251, NBRC 110089, MUSC 115",1,1,"Microbacterium mangrovi",Microbacterium,mangrovi
7436,YM11-607,"DSM 18904, CIP 109810, JCM 16546, MBIC 07778, NBRC 104188",1,1,"Microbacterium marinilacus",Microbacterium,marinilacus
7460,H101,"DSM 24947, CGMCC 4.6941, JCM 19665",1,1,"Microbacterium marinum",Microbacterium,marinum
7409,"319, 572, MDB 319","DSM 12512, ATCC 19260, IFO 15779, NBRC 15779, NCIMB 1050, NRRL B-24223, JCM 11570, CECT 578, CIP 105733, IAM 15190, LMG 8374, NCIMB 559, NCMB 1050, NCMB 665, NCMB 689, VKM Ac-2079, VKM B-1170, VTT E-072693",1,1,"Microbacterium maritypicum",Microbacterium,maritypicum
7465,01-Gi-001,"DSM 22178, CCM 7640, JCM 30494",1,1,"Microbacterium murale",Microbacterium,murale
155387,,"CCUG 57579",1,1,"Microbacterium muralis",Microbacterium,muralis
131477,OAcT-400,"DSM 26811, CGMCC 4.7181, KCTC 29185",1,1,"Microbacterium nanhaiense",Microbacterium,nanhaiense
7425,TNJL143-2,"DSM 17277, ATCC BAA-1032, CIP 108753, JCM 12611",1,1,"Microbacterium natoriense",Microbacterium,natoriense
7466,7087,"DSM 24985, ACCC 03008, JCM 19553",1,1,"Microbacterium neimengense",Microbacterium,neimengense
170276,EF45044,"NBRC 115958, KCTC 49703",1,1,"Microbacterium neungamense",Microbacterium,neungamense
7420,,"DSM 16091, NCIMB 14003, BAS 69, JCM 14341, CIP 108712, IAM 15236, NBRC 103075",1,1,"Microbacterium oleivorans",Microbacterium,oleivorans
23103,MB10,"DSM 23396, CIP 110793, JCM 16837",1,1,"Microbacterium oryzae",Microbacterium,oryzae
7369,X98,"DSM 20578, CIP 6612, NCIB 9944, NRRL B-24236, CCUG 58056, JCM 12414, CIP 66.12, KCTC 3256, BCRC 12117, CGMCC 1.8870, IAM 15197, IFO 15586, NBRC 15586, NCIMB 9944, VKM Ac-2116, IFO (now NBRC) 15586, NCIB (now NCIMB) 9944",1,1,"Microbacterium oxydans",Microbacterium,oxydans
7427,US15,"DSM 16915, KCTC 19080, JCM 14308, NCIMB 14545, CIP 109197",1,1,"Microbacterium paludicola",Microbacterium,paludicola
131322,,"DSM 100921, JCM 17839, KCTC 19884, DCY 56",1,1,"Microbacterium panaciterrae",Microbacterium,panaciterrae
7414,CF36,"DSM 15019, CCUG 46601, CIP 108082, NRRL B-24275, JCM 12372, IAM 15196, IFM 10517, LMG 23172, NBRC 103076, VTT E-072721",1,1,"Microbacterium paraoxydans",Microbacterium,paraoxydans
166549,2C,"LMG 32277, CECT 30329, DSM 112469",1,1,"Microbacterium paulum",Microbacterium,paulum
131305,,"DSM 100924, ACCC 00719, JCM 19612, LAM 0410",1,1,"Microbacterium petrolearium",Microbacterium,petrolearium
7413,"P 369/106, P369/06","DSM 13468, LMG 19581, NRRL B-24227, JCM 11571, CIP 107138, IAM 15191, KCTC 19917, NBRC 103077, NCIMB 14330, VTT E-072687",1,1,"Microbacterium phyllosphaerae",Microbacterium,phyllosphaerae
168077,10-107-8,"KCTC 29152, CFCC 11275",1,1,"Microbacterium populi",Microbacterium,populi
7444,Shh49,"DSM 22239, CGMCC 1.6777, CIP 109927, JCM 14840",1,1,"Microbacterium profundi",Microbacterium,profundi
167703,DFW100M-13,"NBRC 113120, KACC 19323",1,1,"Microbacterium protaetiae",Microbacterium,protaetiae
130415,RZ36,"DSM 27100, CECT 8356",1,1,"Microbacterium proteolyticum",Microbacterium,proteolyticum
7451,"CC-005209, CC-5209","DSM 22185, CCM 7688, CCUG 58053, JCM 18707",1,1,"Microbacterium pseudoresistens",Microbacterium,pseudoresistens
7430,KV-488,"DSM 21018, CIP 109364, NBRC 101279, NRRL B-24452, JCM 14902",1,1,"Microbacterium pumilum",Microbacterium,pumilum
7443,KV-490,"DSM 23142, JCM 15925, NBRC 101800, NRRL B-24469",1,1,"Microbacterium pygmaeum",Microbacterium,pygmaeum
7454,,"DSM 25564, CCTCC M208212, NRRL B-24799, GIMN 1.002",1,1,"Microbacterium radiodurans",Microbacterium,radiodurans
7402,,"DSM 11986, CCUG 38312, CCM 4912, CIP 107265, JCM 11686, DMMZ 1710, IAM 15192, IFM 10515, LMG 22202, NBRC 103078, NRRL B-24216",1,1,"Microbacterium resistens",Microbacterium,resistens
132246,,"DSM 103406, JCM 30598, KCTC 39529, DCY 100",1,1,"Microbacterium rhizomatis",Microbacterium,rhizomatis
164047,,"JCM 31396, KEMB 7306-513",1,1,"Microbacterium rhizosphaerae",Microbacterium,rhizosphaerae
24188,K-1,"DSM 28107, NBRC 108778, NCIMB 14782",1,1,"Microbacterium saccharophilum",Microbacterium,saccharophilum
7365,"48-1-4, 3126","DSM 20169, ATCC 19272, CCEB 366, CCUG 33092, JCM 1352, BCRC 12119, CCM 4972, CGMCC 1.1906, CIP 104420, HAMBI 1890, IAM 12547, IFO 15038, IMET 11076, KCTC 3469, LMG 16343, NBRC 15038, NCDO 2265, NCIMB 702265, NRRL B-14833, VKM Ac-1022, VKM Ac-1414, CNF 058",1,1,"Microbacterium saperdae",Microbacterium,saperdae
7377,"S 110, S110","DSM 20489, ATCC 51473, IFO 15075, NBRC 15075, NRRL B-24234, JCM 9175, CCM 4364, CCUG 43282, CIP 102087, IAM 15205, LMG 16153, VKM Ac-1946",1,1,"Microbacterium schleiferi",Microbacterium,schleiferi
7435,YM10-847,"DSM 18905, CIP 109809, JCM 15577, MBIC 08264, MBIC 07778, DSM 18904",1,1,"Microbacterium sediminicola",Microbacterium,sediminicola
7467,YLB-01,"DSM 23767, CCTCC AB 2010363, JCM 19554, MCCC 1A06153",1,1,"Microbacterium sediminis",Microbacterium,sediminis
130414,"CCNWSP5, CCNWSP60","DSM 28301, ACCC 19329, JCM 30164, CIP 110973",1,1,"Microbacterium shaanxiense",Microbacterium,shaanxiense
7448,,"DSM 23885, KCTC 19237, LMG 24010, DCY 17, JCM 17024",1,1,"Microbacterium soli",Microbacterium,soli
133022,SZDIS-1-1,"DSM 103422, CGMCC 1.15228",1,1,"Microbacterium sorbitolivorans",Microbacterium,sorbitolivorans
168179,NEAU-LLB,"JCM 32660, CCTCC AA 2018028",1,1,"Microbacterium stercoris",Microbacterium,stercoris
166435,,"CGMCC 1.16261, KCTC 49101, YZYP 306",1,1,"Microbacterium suaedae",Microbacterium,suaedae
7459,M1T8B9,"DSM 25937, KACC 14058, NBRC 106310",1,1,"Microbacterium suwonense",Microbacterium,suwonense
158782,S2T63T,"MCC 2967, KACC 18715, LMG 29293",1,1,"Microbacterium telephonicum",Microbacterium,telephonicum
170278,YMB-B2,"KCTC 49593, CCM 9151",1,1,"Microbacterium tenebrionis",Microbacterium,tenebrionis
7400,A-1,"DSM 8610, ATCC 51476, CCM 4374, CIP 103816, IFO 15300, NBRC 15300, NRRL B-24214, JCM 9176, IAM 15209, LMG 16471, VKM Ac-1945",1,1,"Microbacterium terrae",Microbacterium,terrae
7366,88,"DSM 20449, ATCC 13345, CCM 2634, NCIB 8909, JCM 1342, BCRC 12362, CCUG 23845, CCUG 50755, CGMCC 1.1901, CIP 103038, HAMBI 1910, IAM 15187, IFO 12961, IMET 10504, KCTC 19034, KCTC 3391, LMG 17311, NBRC 12961, NCIMB 8909, NRRL B-1824, VKM Ac-2083",1,1,"Microbacterium terregens",Microbacterium,terregens
161552,,"JCM 14903, NBRC 101801, NRRL B-24468",1,1,"Microbacterium terricola",Microbacterium,terricola
7367,Rp-3,"DSM 20166, ATCC 15829, CCM 2299, NRRL B-24232, CCUG 23849, LMG 16344, CIP 104324, IAM 1561, JCM 1353, BCRC 12120, CGMCC 1.1907, HAMBI 1889, IFO 12675, IMET 10361, KCTC 9103, KCTC 9228, NBRC 12675, NCFB 2302, NCIMB 11430, VKM Ac-1019, VKM B-1229",1,1,"Microbacterium testaceum",Microbacterium,testaceum
7408,"No. 10","DSM 12511, IFO 16060, NBRC 16060, NRRL B-24222, JCM 12079, CIP 105728, IAM 15194, LMG 22183, NCIMB 13604, VKM Ac-2084",1,1,"Microbacterium thalassium",Microbacterium,thalassium
7398,114-2,"DSM 8608, ATCC 51475, CCM 4373, CIP 103817, IFO 15077, JCM 1358, NBRC 15077, NRRL B-24212, IAM 15206, LMG 16696, VKM Ac-1948",1,1,"Microbacterium trichothecenolyticum",Microbacterium,trichothecenolyticum
140585,T7528-3-6b,"JCM 28836, NCIMB 15039",1,1,"Microbacterium tumbae",Microbacterium,tumbae
7424,XIL02,"DSM 16931, CECT 5976, LMG 20991, JCM 14282, CIP 108339, IAM 15295, NCAIM B.02300, NCIMB 14309",1,1,"Microbacterium ulmi",Microbacterium,ulmi
158468,,"DSM 103157, KCTC 39802, CFH S00084",1,1,"Microbacterium ureisolvens",Microbacterium,ureisolvens
164586,,"JCM 33494, CGMCC 1.16590, GDMCC 1.1595, KCTC 49313",1,1,"Microbacterium wangchenii",Microbacterium,wangchenii
7426,S3-E,"DSM 16914, KCTC 19079, JCM 13591, CIP 108944, IAM 15299, LMG 23366, NCIMB 14334",1,1,"Microbacterium xylanilyticum",Microbacterium,xylanilyticum
7462,G72,"DSM 23203, LMG 25521, JCM 18959",1,1,"Microbacterium yannicii",Microbacterium,yannicii
140366,1204,"DSM 100750, CGMCC 1.15289",1,1,"Microbacterium zeae",Microbacterium,zeae
133404,HSF11,"KCTC 52363, MCCC 1K03192",1,1,"Microbaculum marinum",Microbaculum,marinum
130731,NEAU-TX2-2,"DSM 46710, CGMCC 4.7138, JCM 31772",1,1,"Microbispora bryophytorum",Microbispora,bryophytorum
131070,2C-HV3,"DSM 100527, CGMCC 4.7281, JCM 31773",1,1,"Microbispora camponoti",Microbispora,camponoti
163696,,"JCM 30045, TISTR 2273",1,1,"Microbispora catharanthi",Microbispora,catharanthi
166360,Gxj-6,"CGMCC 4.7605, DSM 109712",1,1,"Microbispora cellulosiformans",Microbispora,cellulosiformans
16529,DF-32,"DSM 44682, ATCC BAA-20, IFO 16416, JCM 10267, NBRC 161416, NBRC 16416, BCRC 16341, CGMCC 4.5569",1,1,"Microbispora corallina",Microbispora,corallina
160812,NEAU-HEGS1-5,"DSM 104648, CCTCC AA 2019030",1,1,"Microbispora fusca",Microbispora,fusca
16530,211020,"DSM 45428, CGMCC 4.5595, JCM 19666",1,1,"Microbispora hainanensis",Microbispora,hainanensis
169811,RL4-­1S,"NBRC 115115, TBRC 14817",1,1,"Microbispora oryzae",Microbispora,oryzae
16512,"P 132","DSM 43176, ATCC 15448, JCM 3076, BCRC 11655, CGMCC 4.5565, IFO 12581, IFO 14624, IMSNU 20073, KCTC 9309, MTCC 1546, NBRC 12581, NBRC 14624, VKM Ac-1507",1,1,"Microbispora rosea subsp. aerata",Microbispora,rosea
16515,M-8,"DSM 43164, CBS 303.61, KCC A-0021, NRRL B-2637, RIA 760, JCM 3021, BCRC 13315, CGMCC 4.1340, HUT 6564, IFM 1264, IMET 9533, KCTC 9304, MTCC 1046, NBRC 101907, VKM Ac-635, VKM Ac-677",1,1,"Microbispora rosea",Microbispora,rosea
16519,"FYU M-20","DSM 43839, ATCC 12950, CBS 189.57, CBS 307.61, IAM 0114, IFO 14044, IFO 3559, IMRU 3757, JCM 3006, KCC A-0006, NBRC 14044, NBRC 3559, NCIB 9560, RIA 477, RIA 763, BCRC 11622, CGMCC 4.1227, CGMCC 4.1339, CGMCC 4.5564, HUT 6622, IMET 9534, IMSNU 20075, KACC 20042, KCTC 9181, KCTC 9326, NCIMB 9560, NRRL B-2632, VKM Ac-634",1,1,"Microbispora rosea",Microbispora,rosea
23320,,"DSM 45498, BCC 14407, NBRC 104113, JCM 17237",1,1,"Microbispora siamensis",Microbispora,siamensis
160574,NEAU-D428,"DSM 109822, CGMCC 4.7523",1,1,"Microbispora sitophila",Microbispora,sitophila
159813,RTBAU4-9,"TBRC 7648, NBRC 113147",1,1,"Microbispora soli",Microbispora,soli
159804,NEAU-HRDPA2-9,"CGMCC 4.7399, DSM 104649, JCM 33405",1,1,"Microbispora triticiradicis",Microbispora,triticiradicis
140576,GHTF-23,"NBRC 112533, KCTC 52569",1,1,"Microbulbifer aestuariivivens",Microbulbifer,aestuariivivens
467,,"DSM 19200, JCM 14708, JAMB A3",1,1,"Microbulbifer agarilyticus",Microbulbifer,agarilyticus
140780,CCB-MM1,"LMG 29920, JCM 31875",1,1,"Microbulbifer aggregans",Microbulbifer,aggregans
134278,ISL-39,"KCTC 12973, CCUG 54356",1,1,"Microbulbifer celer",Microbulbifer,celer
161731,,"JCM 16148, NCIMB 14577",1,1,"Microbulbifer chitinilyticus",Microbulbifer,chitinilyticus
133453,,"CGMCC 1.7063, JCM 15145, CN 85",1,1,"Microbulbifer donghaiensis",Microbulbifer,donghaiensis
133417,AM134,"KACC 18258, JCM 30400",1,1,"Microbulbifer echini",Microbulbifer,echini
464,,"DSM 6810, ATCC 10144, LMG 2182, NCIB 1141, CIP 108580, NCIMB 1141",1,1,"Microbulbifer elongatus",Microbulbifer,elongatus
468,F-104,"DSM 18651, MBIC 03330",1,1,"Microbulbifer epialgicus",Microbulbifer,epialgicus
168088,WRN-8,"ACCC19926, KCTC42989",1,1,"Microbulbifer flavimaris",Microbulbifer,flavimaris
133864,GY2,"KACC 16189, JCM 17800",1,1,"Microbulbifer gwangyangensis",Microbulbifer,gwangyangensis
134326,,"CCTCC AB 206094, KCTC 12848, YIM 91118",1,1,"Microbulbifer halophilus",Microbulbifer,halophilus
164328,HB161719,"JCM 32688, CGMCC 1.13584",1,1,"Microbulbifer harenosus",Microbulbifer,harenosus
465,IRE-31,"DSM 11525, ATCC 700072, IRE 31, CIP 105235",1,1,"Microbulbifer hydrolyticus",Microbulbifer,hydrolyticus
133869,DD13,"KCTC 23483, JCM 17729",1,1,"Microbulbifer mangrovi",Microbulbifer,mangrovi
133655,Y215,"CGMCC 1.10657, JCM 17211",1,1,"Microbulbifer marinus",Microbulbifer,marinus
130153,TF-17,"DSM 28870, CIP 108504, JCM 12187, KCCM 41774, BCRC 80067",1,1,"Microbulbifer maritimus",Microbulbifer,maritimus
170650,,"KMM 9862, KACC 22804",1,1,"Microbulbifer okhotskensis",Microbulbifer,okhotskensis
161730,,"JCM 16147, NCIMB 14576",1,1,"Microbulbifer okinawensis",Microbulbifer,okinawensis
133863,SPO729,"KCCM 42667, JCM 14507",1,1,"Microbulbifer pacificus",Microbulbifer,pacificus
140862,Cs16b,"CECT 8799, DSM 28920",1,1,"Microbulbifer rhizosphaerae",Microbulbifer,rhizosphaerae
138535,SM-1,"CIP 107899, JCM 11542, KCCM 41586",1,1,"Microbulbifer salipaludis",Microbulbifer,salipaludis
170651,TT37,"MCCC 1K07277, KCTC 92168",1,1,"Microbulbifer sediminum",Microbulbifer,sediminum
469,CC-LN1-12,"DSM 24146, CCM 7856, LMG 26125",1,1,"Microbulbifer taiwanensis",Microbulbifer,taiwanensis
466,,"DSM 19189, JCM 14709, JAMB A94",1,1,"Microbulbifer thermotolerans",Microbulbifer,thermotolerans
133474,Ni-2088,"MBIC 01082, ATCC 700307",1,1,"Microbulbifer variabilis",Microbulbifer,variabilis
133656,Y226,"CGMCC 1.10658, JCM 17212",1,1,"Microbulbifer yueqingensis",Microbulbifer,yueqingensis
170652,TT30,"KCTC 92167, MCCC 1K07276",1,1,"Microbulbifer zhoushanensis",Microbulbifer,zhoushanensis
7496,KSL-113,"DSM 19663, CIP 108920, KCTC 19126, JCM 15138, NBRC 106160",1,1,"Microcella alkalica",Microcella,alkalica
7493,Ac4r,"DSM 18851, CIP 108473, LMG 22690, KCTC 19624",1,1,"Microcella alkaliphila",Microcella,alkaliphila
168439,WY83,"MCCC 1A07099, KCTC 39637",1,1,"Microcella flavibacter",Microcella,flavibacter
7506,CW1,"DSM 23889, JCM 14730, KCTC 13142",1,1,"Microcella frigidaquae",Microcella,frigidaquae
7492,CV-2,"DSM 19627, CIP 108471, LMG 22692, KCTC 19625",1,1,"Microcella putealis",Microcella,putealis
140349,TSL3,"DSM 29785, NCAIM B.02604",1,1,"Micrococcoides hystricis",Micrococcoides,hystricis
130433,AE-6,"DSM 27472, MCC 2184",1,1,"Micrococcus aloeverae",Micrococcus,aloeverae
155257,,"CCUG 57106, JCM 11467",1,1,"Micrococcus antarcticus",Micrococcus,antarcticus
7761,"WS 4601","DSM 23974, LMG 26183",1,1,"Micrococcus cohnii",Micrococcus,cohnii
7759,,"DSM 17945, KCTC 19156, YIM 56238, JCM 16951",1,1,"Micrococcus endophyticus",Micrococcus,endophyticus
7756,LW4,"DSM 19079, CGMCC 1.5361, JCM 14000, CCUG 56037, BCRC 80069, CCUG 54219, CIP 109517",1,1,"Micrococcus flavus",Micrococcus,flavus
7673,,"CCUG 5858, ATCC 15307, DSM 20030, ATCC 4698, CCM 169, NCIB 9278, NCTC 2665, WDCM 00111, JCM 1464, BCRC 11034, BCRC 80739, CECT 5053, CECT 51, CECT 5863, CGMCC 1.2299, CIP A270, HAMBI 1399, HAMBI 26, HUT 8101, IAM 1056, IEM M15/65, IFO 3333, IMSNU 20332, IMSNU 20354, KACC 10488, KCTC 1056, KCTC 3063, LMG 4050, NBIMCC 1439, NBRC 3333, NCCB 78001, NCFB 947, NCIMB 10474, NCIMB 9278, NRIC 1094, NRRL B-287, PCM 525, VKM Ac-2230, VKM B-1314, VKM B-1813, VTT E-93442, NCDO 947, NRRL: B-287, CCUG 5898",1,1,"Micrococcus luteus",Micrococcus,luteus
7748,"JL 178","DSM 20315, ATCC 27566, CCM 2693, CCUG 33027, NCTC 11037, JCM 11572, BCRC 12151, CGMCC 1.2300, CIP 81.70, IAM 13002, IFO 15355, KCTC 3517, LMG 14218, NBRC 15355, NCAIM B.02054, NCIMB 14422, VKM Ac-2240, VKM B-1815",1,1,"Micrococcus lylae",Micrococcus,lylae
170269,KD337-16,"BCRC 81318, NBRC 115578",1,1,"Micrococcus porci",Micrococcus,porci
24203,V3M1,"DSM 28110, CGMCC 1.7054, NBRC 104258, JCM 17489",1,1,"Micrococcus terreus",Micrococcus,terreus
7760,,"DSM 21948, CCTCC AA 208060, JCM 16547, YIM 65004, CCUG 59864",1,1,"Micrococcus yunnanensis",Micrococcus,yunnanensis
170923,IPMA8,"ACOI 3416",1,1,"Microcoleus asticus",Microcoleus,asticus
132512,7515T-26,"DSM 27139, KACC 17306",1,1,"Microlunatus aerolatus",Microlunatus,aerolatus
12612,AA-1042,"DSM 11053, IFO 16127, NBRC 16127, JCM 11651, IMSNU 22078, KACC 14501, KCTC 9822",1,1,"Microlunatus antarcticus",Microlunatus,antarcticus
12628,,"DSM 18424, CCTCC AB 206067, JCM 16548, YIM 45721",1,1,"Microlunatus aurantiacus",Microlunatus,aurantiacus
12613,"J47, Ben-108","DSM 12936, ACM 5120, JCM 13522, CCUG 43143, Ben 108, CIP 107259, KACC 14261",1,1,"Microlunatus capsulatus",Microlunatus,capsulatus
23201,,"DSM 26248, JCM 18536, YIM C01117",1,1,"Microlunatus cavernae",Microlunatus,cavernae
164338,,"JCM 32702, KCTC 39853",1,1,"Microlunatus elymi",Microlunatus,elymi
132342,S3Af-1,"DSM 100019, CGMCC 4.7306, JCM 31774",1,1,"Microlunatus endophyticus",Microlunatus,endophyticus
24346,W6,"DSM 27985, CGMCC 4.6856, JCM 17701, KACC 17380",1,1,"Microlunatus flavus",Microlunatus,flavus
12626,,"DSM 17942, CIP 109594, KCTC 13940, Gsoil 633, JCM 16929, JCM 15306",1,1,"Microlunatus ginsengisoli",Microlunatus,ginsengisoli
132580,4Q3S-3,"DSM 100723, CGMCC 4.7307",1,1,"Microlunatus kandeliicorticis",Microlunatus,kandeliicorticis
12614,"EL-17A, EL-17AT","DSM 11465, ATCC BAA-165, NCFB 3066, JCM 11951, CIP 106992, KACC 15021, NCIMB 703066",1,1,"Microlunatus lacustris",Microlunatus,lacustris
12616,"FA2, M2_8","DSM 21742, NBRC 104964, KY 13138",1,1,"Microlunatus lucidus",Microlunatus,lucidus
132612,,"DSM 29529, KCTC 29689, NBRC 110715, CPCC 203993",1,1,"Microlunatus nigridraconis",Microlunatus,nigridraconis
12618,"FB1, O4_4","DSM 21744, NBRC 104966, KY 13159",1,1,"Microlunatus okinawensis",Microlunatus,okinawensis
12627,,"DSM 18662, KCTC 13058, Gsoil 954, JCM 16016",1,1,"Microlunatus panaciterrae",Microlunatus,panaciterrae
12630,12-Be-011,"CCUG 57425, DSM 22083, CCM 7636, JCM 18708",1,1,"Microlunatus parietis",Microlunatus,parietis
12625,NM-1,"DSM 10555, JCM 9379, ATCC 700054, CIP 104466, FERM P-9771, HAMBI 2303, KCTC 9798, LMG 18116, NBRC 101784, NCIMB 13414, VKM Ac-1990",1,1,"Microlunatus phosphovorus",Microlunatus,phosphovorus
12619,"FB2, S20_27","DSM 21743, NBRC 104965, KY 13154",1,1,"Microlunatus sagamiharensis",Microlunatus,sagamiharensis
12629,"CC-012602, CC-12602","DSM 21800, CCM 7685, CCUG 58049, JCM 18709",1,1,"Microlunatus soli",Microlunatus,soli
160618,M5_21,"DSM 21973",1,1,"Microlunatus sp.",Microlunatus,sp.
160441,,"DSM 103947, KCTC 39847, SYSU K12189",1,1,"Microlunatus speluncae",Microlunatus,speluncae
12615,"J14, Ben-107","DSM 21308, ACM 5121, JCM 16540, Ben 107, CIP 107258, KACC 14247",1,1,"Microlunatus spumicola",Microlunatus,spumicola
12631,BS6,"DSM 26486, CCARM 9244, JCM 17661, KCTC 19858, KEMC 9004-079",1,1,"Microlunatus terrae",Microlunatus,terrae
166243,5R2A7,"LMG 30755, CECT 9656",1,1,"Micromonospora acroterricola",Micromonospora,acroterricola
170347,"MED 1","LMG 31453, CECT 9915",1,1,"Micromonospora alfalfae",Micromonospora,alfalfae
24216,SP03-05,"DSM 46721, BCC 45620, NBRC 109075",1,1,"Micromonospora andamanensis",Micromonospora,andamanensis
169828,MMS20-R2-23,"KCTC 49542, JCM 34495",1,1,"Micromonospora antibiotica",Micromonospora,antibiotica
168871,LB32,"LMG 30765, CECT 9662",1,1,"Micromonospora arida",Micromonospora,arida
7965,,"DSM 43813, ATCC 27029, CBS 129.76, IFO 16155, IMET 8216, INA 9442, JCM 10878, KCC A-0232, NBRC 16155, NRRL B-16091, BCRC 12538, CECT 3289, CGMCC 4.2103, CGMCC 4.5705, IFO 16125, MTCC 1047, NBRC 16125, VKM Ac-1936, IFO 14068, JCM 3232, VKM Ac-613, NBRC 14068",1,1,"Micromonospora aurantiaca",Micromonospora,aurantiaca
7983,TT1-11,"DSM 44815, JCM 12357, PCU 239, CGMCC 4.5704, CIP 108632, NBRC 101913, TISTR 1532",1,1,"Micromonospora auratinigra",Micromonospora,auratinigra
23119,268506,"DSM 45758, CCTCC AA 2012010, JCM 31034, NBRC 110452",1,1,"Micromonospora avicenniae",Micromonospora,avicenniae
170348,LAH09,"LMG 31450, CECT 9912",1,1,"Micromonospora cabrerizensis",Micromonospora,cabrerizensis
161945,HSS6-8,"JCM 17126, TBRC 8927",1,1,"Micromonospora caldifontis",Micromonospora,caldifontis
7883,,"DSM 43168, ATCC 27114, JCM 3139, KCC A-0139, NRRL 2972, BCRC 12587, CBS 469.75, CGMCC 4.1077, IFO 14108, IMSNU 20081, IMSNU 21287, KCTC 1053, NBRC 14108, NCIMB 12663",1,1,"Micromonospora carbonacea",Micromonospora,carbonacea
8012,MC5-1,"DSM 45246, JCM 12873, KCTC 19332, PCU 267, TISTR 1564, CGMCC 4.5707, NBRC 106529, NRRL B-24766",1,1,"Micromonospora chaiyaphumensis",Micromonospora,chaiyaphumensis
7885,1464-217L,"DSM 43026, ATCC 12452, CBS 269.62, IAM 14285, IFO 13503, JCM 3031, KCC A-0031, NBRC 13503, BCRC 11623, CECT 3195, CGMCC 4.1050, CGMCC 4.2101, HUT 6588, IFM 1108, IFO 12135, IMET 8209, IMSNU 20083, KCTC 9070, MTCC 329, NBRC 12135, NCIMB 12879, NRRL B-2344, VKM Ac-822",1,1,"Micromonospora chalcea",Micromonospora,chalcea
7981,,"DSM 44151, ATCC 53710, JCM 9459, IFO 15963, IMSNU 22023, NBRC 15963",1,1,"Micromonospora chersina",Micromonospora,chersina
8006,2-19(6),"DSM 45160, JCM 13247, MTCC 8535, NBRC 106572, CGMCC 4.6950, NRRL B-24767",1,1,"Micromonospora chokoriensis",Micromonospora,chokoriensis
7989,71-97,"DSM 43903, ATCC 35571, CIP 108947, IFO 14025, JCM 3256, KCC A-0256, NBRC 14025, NRRL B-16101, BCRC 12535, CGMCC 4.1269, IMSNU 21289, KCTC 9367",1,1,"Micromonospora citrea",Micromonospora,citrea
7889,36,"DSM 43143, ATCC 27008, IFO 13504, KCC A-0175, NBRC 13504, JCM 3175, CBS 875.71, IFM 1280, IMET 8210, IMSNU 20084, KCTC 9368, NCIMB 12665, RIA 1560, VKM Ac-661",1,1,"Micromonospora coerulea",Micromonospora,coerulea
7997,NAR01,"DSM 44875, CIP 109402, LMG 23557, NRRL B-24772, JCM 14921, NBRC 106140",1,1,"Micromonospora coriariae",Micromonospora,coriariae
158182,CS1-12,"DSM 108663, BCC 58124, NBRC 109518, JCM 32901",1,1,"Micromonospora costi",Micromonospora,costi
8007,2-30-b(28),"DSM 45161, JCM 13248, MTCC 8093, NBRC 106574, NRRL B-24768",1,1,"Micromonospora coxensis",Micromonospora,coxensis
158459,LHW63014,"DSM 106193, CCTCC AA 2018012",1,1,"Micromonospora craniellae",Micromonospora,craniellae
166130,NA12,"DSM 100982, KCTC 39647",1,1,"Micromonospora craterilacus",Micromonospora,craterilacus
8021,"CR 30","DSM 45599, CECT 7891, JCM 31700",1,1,"Micromonospora cremea",Micromonospora,cremea
159690,13K206,"DSM 107532, JCM 32583",1,1,"Micromonospora deserti",Micromonospora,deserti
