ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,Antibiotic sensitivity,Metabolite (antibiotic)
140970,SAB-3,"JCM 31365, KCTC 52293, MTCC 12569",1,1,Marinomonas epiphytica,Marinomonas,epiphytica,1,amikacin
,,,,,,,,1,amoxicillin
,,,,,,,,1,ampicillin
,,,,,,,,1,aztreonam
,,,,,,,,1,cefoperazone
,,,,,,,,1,ceftazidime
,,,,,,,,1,ceftriaxone
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,cloxacillin
167342,GS-14,"KCTC 72401, MCCC 1K03622",1,1,Marisediminitalea mangrovi,Marisediminitalea,mangrovi,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefazolin
,,,,,,,,1,cephalexin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,streptomycin
140775,JC444,"KCTC 15554, DSM 103365",1,1,Marispirochaeta aestuarii,Marispirochaeta,aestuarii,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,tetracycline
140776,ZC80,"CGMCC 1.15697, NBRC 112461",1,1,Marivibrio halodurans,Marivibrio,halodurans,1,amoxicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefazolin
,,,,,,,,1,cefotaxime
,,,,,,,,1,cefuroxime
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,penicillin g
140928,AM-4,"KCTC 42776, CECT 8947",1,1,Marivivens donghaensis,Marivivens,donghaensis,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,novobiocin
,,,,,,,,1,oleandomycin
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
169990,P3165,"CCM 8693, LMG 31211",1,1,Massilia aquatica,Massilia,aquatica,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,ceftazidime
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,co-trimoxazole
,,,,,,,,1,gentamicin
,,,,,,,,1,imipenem
,,,,,,,,1,kanamycin
158678,A9,"DSM 103547, CGMCC 1.15931, KCTC 52429",1,1,Massilia buxea,Massilia,buxea,1,aztreonam
,,,,,,,,1,d-serine
,,,,,,,,1,fusidate
,,,,,,,,1,guanidinium chloride
,,,,,,,,1,lithium chloride
,,,,,,,,1,minocycline
,,,,,,,,1,nalidixic acid
,,,,,,,,1,niaproof
,,,,,,,,1,potassium tellurite
,,,,,,,,1,rifamycin sv
167398,P5534,"CCM 8695, LMG 31212",1,1,Massilia frigida,Massilia,frigida,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefixime
,,,,,,,,1,ceftazidime
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,co-trimoxazole
,,,,,,,,1,gentamicin
,,,,,,,,1,imipenem
167415,P5902,"CCM 8733, LMG 31210",1,1,Massilia mucilaginosa,Massilia,mucilaginosa,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,ceftazidime
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,co-trimoxazole
,,,,,,,,1,gentamicin
,,,,,,,,1,imipenem
,,,,,,,,1,kanamycin
,,,,,,,,1,polymyxin b
,,,,,,,,1,streptomycin
141155,PTW21,"BCRC 81061, CICC 24113",1,1,Massilia neuiana,Massilia,neuiana,1,d-serine
,,,,,,,,1,fusidate
,,,,,,,,1,guanidinium chloride
,,,,,,,,1,minocycline
,,,,,,,,1,nalidixic acid
,,,,,,,,1,niaproof
,,,,,,,,1,potassium tellurite
,,,,,,,,1,sodium bromate
,,,,,,,,1,sodium butyrate
,,,,,,,,1,tetrazolium blue
167414,P3094,"CCM 8692, LMG 31213",1,1,Massilia rubra,Massilia,rubra,1,ciprofloxacin
,,,,,,,,1,co-trimoxazole
,,,,,,,,1,gentamicin
,,,,,,,,1,imipenem
,,,,,,,,1,kanamycin
,,,,,,,,1,polymyxin b
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
140929,CAVIO,"CECT 8897, LMG 28941",1,1,Massilia violacea,Massilia,violacea,1,fusidate
,,,,,,,,1,lincomycin
,,,,,,,,1,minocycline
,,,,,,,,1,troleandomycin
,,,,,,,,1,vancomycin
17130,LC1,"DSM 20460, ATCC 25940, NCIB 8927, CCUG 64197, JCM 1772, CCUG 6199, CECT 390, CGMCC 1.2720, KCTC 5187, NCFB 2263, NCIMB 8927, VTT E-84221, CIP 106852, AIP 10100",1,1,Megasphaera elsdenii,Megasphaera,elsdenii,1,metronidazole
140555,MH,"KCCM 43214, JCM 31403, KFCC 11466P",1,1,Megasphaera hexanoica,Megasphaera,hexanoica,1,colistin
158428,AJH120,"DSM 106750, CCUG 71842",1,1,Megasphaera stantonii,Megasphaera,stantonii,1,bacitracin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,colistin
,,,,,,,,1,erythromycin
,,,,,,,,1,lincomycin
,,,,,,,,1,penicillin
158578,KBB12,"KCTC 32230, JCM 18740",1,1,Melaminivora jejuensis,Melaminivora,jejuensis,1,ampicillin
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,penicillin g
,,,,,,,,1,polymyxin b
,,,,,,,,1,tetracycline
130322,,"DSM 29964, ATCC 35311, LMG 20360, NCDO 2443, CIP 104052, LMG 19520",1,1,Melissococcus plutonius,Melissococcus,plutonius,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
140896,CZ-AZ5,"CGMCC 1.13179, JCM 18886",1,1,Membranihabitans marinus,Membranihabitans,marinus,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,clindamycin
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
,,,,,,,,1,sulfamethoxazole
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
140348,15-S14-6,"DSM 102814, CGMCC 1.16020, KCCM 43197, NCAIM B.02633",1,1,Mesonia maritima,Mesonia,maritima,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,lincomycin
,,,,,,,,1,novobiocin
,,,,,,,,1,penicillin g
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
5617,,"DSM 19841, KCTC 12708, KMM 6059, LMG 23670",1,1,Mesonia mobilis,Mesonia,mobilis,1,ampicillin
,,,,,,,,1,lincomycin
,,,,,,,,1,penicillin g
166307,Z1-4,"KCTC 72512, CCTCC AB 2019101",1,1,Mesorhizobium alexandrii,Mesorhizobium,alexandrii,1,ampicillin
,,,,,,,,1,aztreonam
,,,,,,,,1,cefalotin
,,,,,,,,1,cefazolin
,,,,,,,,1,cefepime
,,,,,,,,1,cefoperazone
,,,,,,,,1,cefotaxime
,,,,,,,,1,ceftazidime
,,,,,,,,1,ceftriaxone
,,,,,,,,1,cefuroxime
166507,U1602,"CNPSo 3140, ABIP 206, LMG 30305",1,1,Mesorhizobium atlanticum,Mesorhizobium,atlanticum,1,ampicillin
,,,,,,,,1,cefuroxime
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
,,,,,,,,1,sulbactam
,,,,,,,,1,tetracycline
141121,,"ICMP 19560, LMG 28224, HAMBI 3609",1,1,Mesorhizobium calcicola,Mesorhizobium,calcicola,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,streptomycin
140544,CSLC115,"CECT 9168, LMG 29734",1,1,Mesorhizobium helmanticense,Mesorhizobium,helmanticense,1,cefuroxime
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,neomycin
,,,,,,,,1,penicillin
,,,,,,,,1,tetracycline
133271,,"MAFF 303099, LMG 29417, CECT 9101, JCM 21590, IAM 15132",1,1,Mesorhizobium japonicum,Mesorhizobium,japonicum,1,ampicillin
,,,,,,,,1,cefuroxime
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,gentamicin
,,,,,,,,1,neomycin
,,,,,,,,1,penicillin
,,,,,,,,1,polymyxin b
,,,,,,,,1,tetracycline
141122,,"ICMP 19512, LMG 28222, HAMBI 3603",1,1,Mesorhizobium kowhaii,Mesorhizobium,kowhaii,1,gentamicin
,,,,,,,,1,streptomycin
141124,,"ICMP 19545, LMG 28226, HAMBI 3607",1,1,Mesorhizobium newzealandense,Mesorhizobium,newzealandense,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,streptomycin
133222,,"YIM M12096, CCTCC AB 2014219, KCTC 42205, JCM 30310",1,1,Mesorhizobium sediminum,Mesorhizobium,sediminum,1,amikacin
,,,,,,,,1,cefuroxime
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,gentamicin
,,,,,,,,1,piperacillin
,,,,,,,,1,polymyxin b
,,,,,,,,1,tetracycline
141125,,"ICMP 19535, LMG 28223, HAMBI 3606",1,1,Mesorhizobium sophorae,Mesorhizobium,sophorae,1,gentamicin
,,,,,,,,1,streptomycin
141123,,"ICMP 19523, LMG 28227, HAMBI 3605",1,1,Mesorhizobium waitakense,Mesorhizobium,waitakense,1,gentamicin
,,,,,,,,1,streptomycin
158821,S1-3-7,"WYCCWR 10195, HAMBI 3692, LMG 30254",1,1,Mesorhizobium wenxiniae,Mesorhizobium,wenxiniae,1,ampicillin
,,,,,,,,1,kanamycin
,,,,,,,,1,tetracycline
158441,4NBBH2,"DSM 106860, JCM 32464",1,1,Mesosutterella multiformis,Mesosutterella,multiformis,1,amoxicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,oxytetracycline
,,,,,,,,1,penicillin
,,,,,,,,1,streptomycin
1233,Sd/3,"DSM 15820, CIP 108689, LMG 22858, MTCC 4374, JCM 12168, KCTC 3968",1,1,Metabacillus indicus,Metabacillus,indicus,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,neomycin
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
158497,HHB,"DSM 105918, JCM 32161",1,1,Methanofervidicoccus abyssi,Methanofervidicoccus,abyssi,1,chloramphenicol
,,,,,,,,1,rifampicin
133349,Z,"VKM B-3037, JCM 31401, CCUG 68999",1,1,Methylobacillus methanolivorans,Methylobacillus,methanolivorans,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,novobiocin
141142,M48,"KEMB 224-262, JCM 30821",1,1,Paradevosia shaoguanensis,Paradevosia,shaoguanensis,1,ampicillin
,,,,,,,,1,ceftazidime
,,,,,,,,1,gentamicin
7412,V-73,"DSM 14217, CCM 4955, NRRL B-24228, JCM 12137, CIP 107636, IAM 15195, LMG 22184, NBRC 103071",1,1,Microbacterium aerolatum,Microbacterium,aerolatum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7401,M-2,"DSM 8611, CCM 4370, CIP 103814, IFO 14344, NBRC 14344, NRRL B-24215, JCM 9171, ATCC 51926, IAM 15200, LMG 16469, VKM Ac-1943",1,1,Microbacterium arabinogalactanolyticum,Microbacterium,arabinogalactanolyticum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7395,H-5,"DSM 8600, ATCC 51345, IFO 15204, NBRC 15204, NRRL B-24210, CCUG 43279, CCM 4522, CIP 103994, JCM 9179, IAM 15207, KACC 15219, VKM Ac-1950, VKM Ac-2076",1,1,Microbacterium aurum,Microbacterium,aurum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7363,7,"DSM 20145, ATCC 15954, CCM 1928, NCIB 9658, NRRL B-24231, CCUG 33090, LMG 16341, CIP 102692, IAM 12585, IFO 15036, JCM 1343, BCRC 11642, CGMCC 1.1902, HAMBI 1894, IMET 10688, IMSNU 10306, KCTC 3197, NBRC 15036, NCFB 2287, NCIMB 9658, VKM Ac-1020, VTT E-072706, NCDO 2287",1,1,Microbacterium barkeri,Microbacterium,barkeri,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7445,18.76,"DSM 19164, CIP 101303, NBRC 110787, JCM 16365",1,1,Microbacterium binotii,Microbacterium,binotii,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7396,M-73,"CCUG 38517, DSM 8607, ATCC 51344, IFO 14592, NBRC 14592, JCM 9180, CCM 4523, CIP 103993, IAM 15202, NCIMB 13387, NRRL B-23242, VKM Ac-1940, VKM Ac-2077",1,1,Microbacterium dextranolyticum,Microbacterium,dextranolyticum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7399,,"DSM 8609, ATCC 8091, CCM 4371, IFO 3751, NBRC 3751, NRRL B-24213, JCM 9172, BCRC 15447, BUCSAV 326, CIP 103916, IAM 15198, LMG 4020, NCFB 2277, NCIMB 8186, VKM Ac-1942, VTT E-991287, NCDO 2277",1,1,Microbacterium esteraromaticum,Microbacterium,esteraromaticum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7410,"P 333/02, P333/02","DSM 12966, LMG 19580, NRRL B-24224, JCM 11569, CIP 107137, IAM 15188, KCTC 19915, NBRC 103072, NCIMB 14329",1,1,Microbacterium foliorum,Microbacterium,foliorum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7407,KN-2479,"DSM 12510, IFO 14548, NBRC 14548, NRRL B-24221, JCM 12078, CIP 105732, IAM 15201, VKM Ac-2082",1,1,Microbacterium ketosireducens,Microbacterium,ketosireducens,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7373,5,"DSM 20427, ATCC 8180, NCDO 747, NCIB 8540, NRRL B-24233, JCM 1379, BCRC 11036, CCM 1584, CCUG 28998, CCUG 50753, CGMCC 1.1911, CIP 69.3, HAMBI 2287, IAM 1640, IFO 14135, IMET 10712, IMSNU 21284, KCTC 1305, KCTC 1625, KCTC 9230, LMG 21671, LMG 4047, NBRC 14135, NCIMB 8540, VKM Ac-1145, VTT E-072707",1,1,Microbacterium lacticum,Microbacterium,lacticum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7375,1,"DSM 20140, ATCC 15953, CCM 1929, NCIB 9659, NRRL B-24229, CCUG 53894, CIP 100934, JCM 9181, CECT 445, IAM 15186, IFO 14471, KCTC 9644, KCTC 9732, NBRC 14471, NCFB 2270, NCIMB 9659, VKM Ac-1138, VKM B-1215, IMET 10713, NCDO 2270",1,1,Microbacterium laevaniformans,Microbacterium,laevaniformans,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7380,Mbm 15,"DSM 20638, ATCC 43647, NCIB 11509, NRRL B-24237, CCUG 33091, JCM 3879, BCRC 14859, CGMCC 1.1934, CIP 102402, HAMBI 1895, IAM 15185, IFO 15037, IMSNU 21275, KCTC 9227, LMG 16342, NBRC 15037, NCIMB 11509, VKM Ac-1018",1,1,Microbacterium liquefaciens,Microbacterium,liquefaciens,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7376,69,"DSM 20143, ATCC 51474, IFO 15074, NBRC 15074, NCIB 9568, NRRL B-24230, JCM 9174, CCM 4365, CCUG 43281, CIP 102086, IAM 15204, LMG 16207, NCIMB 9568, VTT E-97042",1,1,Microbacterium luteolum,Microbacterium,luteolum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7369,X98,"DSM 20578, CIP 6612, NCIB 9944, NRRL B-24236, CCUG 58056, JCM 12414, CIP 66.12, KCTC 3256, BCRC 12117, CGMCC 1.8870, IAM 15197, IFO 15586, NBRC 15586, NCIMB 9944, VKM Ac-2116, IFO (now NBRC) 15586, NCIB (now NCIMB) 9944",1,1,Microbacterium oxydans,Microbacterium,oxydans,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7414,CF36,"DSM 15019, CCUG 46601, CIP 108082, NRRL B-24275, JCM 12372, IAM 15196, IFM 10517, LMG 23172, NBRC 103076, VTT E-072721",1,1,Microbacterium paraoxydans,Microbacterium,paraoxydans,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7413,"P 369/106, P369/06","DSM 13468, LMG 19581, NRRL B-24227, JCM 11571, CIP 107138, IAM 15191, KCTC 19917, NBRC 103077, NCIMB 14330, VTT E-072687",1,1,Microbacterium phyllosphaerae,Microbacterium,phyllosphaerae,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7402,,"DSM 11986, CCUG 38312, CCM 4912, CIP 107265, JCM 11686, DMMZ 1710, IAM 15192, IFM 10515, LMG 22202, NBRC 103078, NRRL B-24216",1,1,Microbacterium resistens,Microbacterium,resistens,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7365,"48-1-4, 3126","DSM 20169, ATCC 19272, CCEB 366, CCUG 33092, JCM 1352, BCRC 12119, CCM 4972, CGMCC 1.1906, CIP 104420, HAMBI 1890, IAM 12547, IFO 15038, IMET 11076, KCTC 3469, LMG 16343, NBRC 15038, NCDO 2265, NCIMB 702265, NRRL B-14833, VKM Ac-1022, VKM Ac-1414, CNF 058",1,1,Microbacterium saperdae,Microbacterium,saperdae,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7400,A-1,"DSM 8610, ATCC 51476, CCM 4374, CIP 103816, IFO 15300, NBRC 15300, NRRL B-24214, JCM 9176, IAM 15209, LMG 16471, VKM Ac-1945",1,1,Microbacterium terrae,Microbacterium,terrae,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7366,88,"DSM 20449, ATCC 13345, CCM 2634, NCIB 8909, JCM 1342, BCRC 12362, CCUG 23845, CCUG 50755, CGMCC 1.1901, CIP 103038, HAMBI 1910, IAM 15187, IFO 12961, IMET 10504, KCTC 19034, KCTC 3391, LMG 17311, NBRC 12961, NCIMB 8909, NRRL B-1824, VKM Ac-2083",1,1,Microbacterium terregens,Microbacterium,terregens,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7398,114-2,"DSM 8608, ATCC 51475, CCM 4373, CIP 103817, IFO 15077, JCM 1358, NBRC 15077, NRRL B-24212, IAM 15206, LMG 16696, VKM Ac-1948",1,1,Microbacterium trichothecenolyticum,Microbacterium,trichothecenolyticum,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
133404,HSF11,"KCTC 52363, MCCC 1K03192",1,1,Microbaculum marinum,Microbaculum,marinum,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
140576,GHTF-23,"NBRC 112533, KCTC 52569",1,1,Microbulbifer aestuariivivens,Microbulbifer,aestuariivivens,1,carbenicillin
,,,,,,,,1,cephalothin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,gentamicin
,,,,,,,,1,kanamycin
,,,,,,,,1,neomycin
,,,,,,,,1,oleandomycin
,,,,,,,,1,polymyxin b
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
140780,CCB-MM1,"LMG 29920, JCM 31875",1,1,Microbulbifer aggregans,Microbulbifer,aggregans,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,vancomycin
465,IRE-31,"DSM 11525, ATCC 700072, IRE 31, CIP 105235",1,1,Microbulbifer hydrolyticus,Microbulbifer,hydrolyticus,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
,,,,,,,,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,kanamycin
,,,,,,,,1,tetracycline
7493,Ac4r,"DSM 18851, CIP 108473, LMG 22690, KCTC 19624",1,1,Microcella alkaliphila,Microcella,alkaliphila,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
7673,,"CCUG 5858, ATCC 15307, DSM 20030, ATCC 4698, CCM 169, NCIB 9278, NCTC 2665, WDCM 00111, JCM 1464, BCRC 11034, BCRC 80739, CECT 5053, CECT 51, CECT 5863, CGMCC 1.2299, CIP A270, HAMBI 1399, HAMBI 26, HUT 8101, IAM 1056, IEM M15/65, IFO 3333, IMSNU 20332, IMSNU 20354, KACC 10488, KCTC 1056, KCTC 3063, LMG 4050, NBIMCC 1439, NBRC 3333, NCCB 78001, NCFB 947, NCIMB 10474, NCIMB 9278, NRIC 1094, NRRL B-287, PCM 525, VKM Ac-2230, VKM B-1314, VKM B-1813, VTT E-93442, NCDO 947, NRRL: B-287, CCUG 5898",1,1,Micrococcus luteus,Micrococcus,luteus,1,novobiocin
7748,JL 178,"DSM 20315, ATCC 27566, CCM 2693, CCUG 33027, NCTC 11037, JCM 11572, BCRC 12151, CGMCC 1.2300, CIP 81.70, IAM 13002, IFO 15355, KCTC 3517, LMG 14218, NBRC 15355, NCAIM B.02054, NCIMB 14422, VKM Ac-2240, VKM B-1815",1,1,Micrococcus lylae,Micrococcus,lylae,1,novobiocin
132580,4Q3S-3,"DSM 100723, CGMCC 4.7307",1,1,Microlunatus kandeliicorticis,Microlunatus,kandeliicorticis,1,fusidate
,,,,,,,,1,lincomycin
,,,,,,,,1,minocycline
,,,,,,,,1,niaproof
,,,,,,,,1,tetrazolium blue
,,,,,,,,1,vancomycin
166243,5R2A7,"LMG 30755, CECT 9656",1,1,Micromonospora acroterricola,Micromonospora,acroterricola,1,1 % sodium lactate
,,,,,,,,1,fusidate
,,,,,,,,1,guanidinium chloride
,,,,,,,,1,lincomycin
,,,,,,,,1,lithium chloride
,,,,,,,,1,minocycline
,,,,,,,,1,potassium tellurite
,,,,,,,,1,sodium bromate
,,,,,,,,1,sodium chloride
,,,,,,,,1,tetrazolium blue
166130,NA12,"DSM 100982, KCTC 39647",1,1,Micromonospora craterilacus,Micromonospora,craterilacus,1,lithium chloride
,,,,,,,,1,potassium tellurite
,,,,,,,,1,troleandomycin
7500,SSWW-21,"DSM 18319, JCM 30550, KCTC 19185, SSWW 21",1,1,Microterricola gilva,Microterricola,gilva,1,guanidinium chloride
,,,,,,,,1,minocycline
,,,,,,,,1,potassium tellurite
,,,,,,,,1,sodium bromate
7344,PON10,"DSM 22300, LMG 24222, MTCC 9128, CCUG 55700, JCM 15132, KCTC 19685",1,1,Microterricola pindariensis,Microterricola,pindariensis,1,guanidinium chloride
,,,,,,,,1,lincomycin
,,,,,,,,1,lithium chloride
,,,,,,,,1,minocycline
,,,,,,,,1,potassium tellurite
,,,,,,,,1,rifamycin sv
,,,,,,,,1,sodium bromate
,,,,,,,,1,sodium butyrate
,,,,,,,,1,troleandomycin
130401,TFB,"DSM 28869, ATCC BAA-817, CIP 108443, IAM 15034, JCM 11936, KCTC 12101",1,1,Microvirga flocculans,Microvirga,flocculans,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
133292,L6,"KEMB 2255-471, JCM 31223",1,1,Microvirgula curvata,Microvirgula,curvata,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,nalidixic acid
158764,HZ7,"JCM 31671, CCTCC AB 2014353",1,1,Roseateles noduli,Roseateles,noduli,1,cefotaxime
,,,,,,,,1,ofloxacin
140166,"784B1_12E-Caso, 784 B1_12 E-Caso","DSM 29388, CIP 110830, LMG 28502",1,1,Moheibacter stercoris,Moheibacter,stercoris,1,amoxicillin
,,,,,,,,1,oxacillin
140420,C7,"DSM 100241, LMG 28800",1,1,Monaibacterium marinum,Monaibacterium,marinum,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,novobiocin
,,,,,,,,1,oxacillin
,,,,,,,,1,rifampicin
,,,,,,,,1,spectinomycin
,,,,,,,,1,streptomycin
140704,MIMtkB18,"KCTC 42635, MCCC 1K00571, DSM 109489",1,1,Mongoliimonas terrestris,Mongoliimonas,terrestris,1,ampicillin
,,,,,,,,1,carbenicillin
,,,,,,,,1,cefazolin
,,,,,,,,1,cefoperazone
,,,,,,,,1,ceftriaxone
,,,,,,,,1,cephalexin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,ciprofloxacin
,,,,,,,,1,doxycycline
,,,,,,,,1,gentamicin
8153,L-3,"DSM 6328, ATCC 10900, CDC KC745, IMET 11301, JCM 17254, CCUG 2133, NCTC 11013, LMG 986, NCDC KC 745, CIP 70.40, IAM 12313, LMG 5299, KSC 494",1,1,Moraxella bovis,Moraxella,bovis,1,"0129 (2,4-Diamino-6,7-di-iso-propylpteridine phosphate)"
133346,YH6,"KCTC 42594, MCCC 1H00122",1,1,Motilimonas eburnea,Motilimonas,eburnea,1,ampicillin
,,,,,,,,1,cefotaxime
,,,,,,,,1,ceftriaxone
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,gentamicin
,,,,,,,,1,nalidixic acid
,,,,,,,,1,neomycin
,,,,,,,,1,norfloxacin
,,,,,,,,1,ofloxacin
158597,TAPP7,"BCRC 80976, LMG 29556, KCTC 52238",1,1,Mucilaginibacter amnicola,Mucilaginibacter,amnicola,1,chloramphenicol
,,,,,,,,1,nalidixic acid
,,,,,,,,1,novobiocin
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
133251,S14-88,"CCTCC AB 2015321, KCTC 52232",1,1,Mucilaginibacter antarcticus,Mucilaginibacter,antarcticus,1,ampicillin
,,,,,,,,1,cefoperazone
,,,,,,,,1,cephalexin
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
166292,F01003,"KCTC 62991, CCTCC AB 2019023",1,1,Mucilaginibacter gilvus,Mucilaginibacter,gilvus,1,clarithromycin
,,,,,,,,1,rifampicin
,,,,,,,,1,streptomycin
,,,,,,,,1,tetracycline
,,,,,,,,1,vancomycin
166098,ZR32,"KCTC 62193, CCTCC AB 2017285",1,1,Mucilaginibacter hurinus,Mucilaginibacter,hurinus,1,amikacin
,,,,,,,,1,cefoperazone
,,,,,,,,1,cephradine
,,,,,,,,1,doxycycline
,,,,,,,,1,gentamicin
,,,,,,,,1,minocycline
,,,,,,,,1,neomycin
,,,,,,,,1,tetracycline
14134,TPT56,"DSM 18603, ATCC BAA-1394, VKM B-2446",1,1,Mucilaginibacter paludis,Mucilaginibacter,paludis,1,chloramphenicol
,,,,,,,,1,streptomycin
133195,WS 71,"KCTC 32270, JCM 19495",1,1,Mucilaginibacter puniceus,Mucilaginibacter,puniceus,1,ampicillin
,,,,,,,,1,chloramphenicol
,,,,,,,,1,erythromycin
,,,,,,,,1,penicillin g
,,,,,,,,1,streptomycin
,,,,,,,,1,vancomycin
140897,TTM-1,"LMG 28454, KCTC 42273",1,1,Mucilaginibacter roseus,Mucilaginibacter,roseus,1,nalidixic acid
,,,,,,,,1,novobiocin
