ID,designation_header,strain_number_header,is_type_strain_header,is_type_strain,species,genus,species_epithet,Cell width
11150,YC6903,"DSM 22177, KACC 13778, JCM 17686",1,1,Nocardioides caricicola,Nocardioides,caricicola,0.5
133079,,"DSM 29950, KCTC 39551, YIM A1136, JCM 30631",1,1,Nocardioides cavernae,Nocardioides,cavernae,0.2-0.5
134068,BP781702,"KCTC 29121, JCM 18531, HWE 2-02",1,1,Nocardioides conyzicola,Nocardioides,conyzicola,0.41
159744,IB-3,"KACC 19522, JCM 32672",1,1,Nocardioides currus,Nocardioides,currus,0.5-0.7
11148,MDN22,"DSM 23819, CCUG 57505, KCTC 19601",1,1,Nocardioides daedukensis,Nocardioides,daedukensis,0.6
133929,2C1-5,"JCM 17460, KCTC 19799",1,1,Nocardioides daeguensis,Nocardioides,daeguensis,0.6
11155,MJ31,"DSM 25320, JCM 16922, KCTC 19772",1,1,Nocardioides daejeonensis,Nocardioides,daejeonensis,0.5-0.8
11131,D287,"DSM 18664, CCM 7403, JCM 16608",1,1,Nocardioides daphniae,Nocardioides,daphniae,0.9
11143,FR1436,"DSM 22004, JCM 14815, KCTC 19309",1,1,Nocardioides dokdonensis,Nocardioides,dokdonensis,0.6-0.9
11123,KSL-104,"DSM 19084, CIP 109028, JCM 13008, KCTC 9992",1,1,Nocardioides dubius,Nocardioides,dubius,0.9
134067,,"KCTC 29122, JCM 18532, MWE 3-5",1,1,Nocardioides endophyticus,Nocardioides,endophyticus,0.35
166484,SZ4R5S7,"CGMCC 4.7456, KCTC 39994",1,1,Nocardioides ferulae,Nocardioides,ferulae,0.6-0.7
133240,Y4,"CGMCC 1.12791, MCCC 1A09944, LMG 28100, JCM 19770",1,1,Nocardioides flavus,Nocardioides,flavus,0.5-0.6
134367,NAA-13,"LMG 24213, BCRC 16874, JCM 16703",1,1,Nocardioides fonticola,Nocardioides,fonticola,0.8
11121,SBS-26,"DSM 18445, JCM 13813, NRRL B-24465, CIP 109516",1,1,Nocardioides furvisabuli,Nocardioides,furvisabuli,0.45
11115,JC2055,"DSM 16411, IMSNU 14028, JCM 12124, KCTC 9920, CGMCC 4.6875, CIP 108507, IAM 15306",1,1,Nocardioides ganghwensis,Nocardioides,ganghwensis,0.45
166432,WSJ-1,"KCTC 49117, CCTCC AB 2018027",1,1,Nocardioides gansuensis,Nocardioides,gansuensis,0.3-0.8
132516,SYP-A7303,"DSM 100492, KCTC 39594, JCM 30556",1,1,Nocardioides ginkgobilobae,Nocardioides,ginkgobilobae,0.7
11154,BX5-10,"DSM 21362, KCTC 19467, Gsoil BX5-10",1,1,Nocardioides ginsengagri,Nocardioides,ginsengagri,0.4-0.7
11119,,"DSM 17921, CCUG 52478, KCTC 19135, Gsoil 1124, JCM 16930",1,1,Nocardioides ginsengisoli,Nocardioides,ginsengisoli,0.3
164490,130,"JCM 33269, CICC 24668",1,1,Nocardioides guangzhouensis,Nocardioides,guangzhouensis,0.4-0.6
11133,DS-30,"DSM 21479, CCUG 54522, KCTC 19246, JCM 15302",1,1,Nocardioides hankookensis,Nocardioides,hankookensis,0.6
158314,78,"DSM 106424, CGMCC 4.7461",1,1,Nocardioides houyundeii,Nocardioides,houyundeii,0.6-1.2
11146,,"DSM 23133, KCTC 19265, LMG 24128, DCY 24, JCM 14942, JCM 17026",1,1,Nocardioides humi,Nocardioides,humi,0.4
11151,"1RaM5-12, RaM5-12","DSM 21673, JCM 19558, NCAIM 02330, NCAIM B.02330",1,1,Nocardioides hungaricus,Nocardioides,hungaricus,0.5
11132,HFW-21,"DSM 18584, KCTC 19197, JCM 15307",1,1,Nocardioides hwasunensis,Nocardioides,hwasunensis,0.55
141103,FLL521,"KCTC 39931, CCTCC AB 2017083",1,1,Nocardioides immobilis,Nocardioides,immobilis,0.5-0.7
11120,DS-51,"DSM 17944, CIP 109626, KCTC 19180, JCM 15308",1,1,Nocardioides insulae,Nocardioides,insulae,0.8
133130,,"YIM DR1091, JCM 30632, CGMCC 4.7251",1,1,Nocardioides intraradicalis,Nocardioides,intraradicalis,0.4-0.6
140785,,"KCTC 39886, DSM 104480, BGMRC 2075",1,1,Nocardioides kandeliae,Nocardioides,kandeliae,0.3-0.7
11124,A2-4,"DSM 19082, CIP 109335, JCM 12609, KCTC 19054, BCRC 16836, KCTC 9995",1,1,Nocardioides kongjuensis,Nocardioides,kongjuensis,0.4-0.7
11142,MSL-09,"DSM 19266, KCTC 19272, JCM 16022, MSL 09",1,1,Nocardioides koreensis,Nocardioides,koreensis,0.2-0.7
11113,KSL-2,"DSM 16314, KCTC 19038, JCM 13594, CIP 108882",1,1,Nocardioides kribbensis,Nocardioides,kribbensis,0.9
11114,KSL-17,"DSM 16315, KCTC 19039, JCM 14046",1,1,Nocardioides lentus,Nocardioides,lentus,0.4-0.7
11157,D94-1,"DSM 24663, CGMCC 4.6858, JCM 19667",1,1,Nocardioides lianchengensis,Nocardioides,lianchengensis,0.4
140786,x-2,"KCTC 39845, CCTCC AB 2016255",1,1,Nocardioides litorisoli,Nocardioides,litorisoli,0.4-0.5
11125,SBS-12,"DSM 18965, JBRI 2003, KCCM 42681",1,1,Nocardioides marinisabuli,Nocardioides,marinisabuli,0.7
133952,CL-GY44,"KCCM 90109, JCM 18459",1,1,Nocardioides marinquilinus,Nocardioides,marinquilinus,0.65
11126,CL-DD14,"DSM 18248, CIP 109596, KCCM 42321, JCM 15615",1,1,Nocardioides marinus,Nocardioides,marinus,0.4-0.6
11149,MSL-22,"DSM 19432, KCTC 19310, MSL 22, NBRC 107606",1,1,Nocardioides mesophilus,Nocardioides,mesophilus,0.3-0.8
11112,,"DSM 16090, NCIMB 14004, BAS 3, JCM 14342, CGMCC 4.6882, CIP 108901, IAM 15341",1,1,Nocardioides oleivorans,Nocardioides,oleivorans,0.3
11122,,"DSM 18660, KCTC 19187, Gsoil 616, JCM 15309, CIP 109747",1,1,Nocardioides panacihumi,Nocardioides,panacihumi,0.3-0.5
11147,,"DSM 21348, KCTC 19470, Gsoil 346, JCM 16953",1,1,Nocardioides panacisoli,Nocardioides,panacisoli,0.3
158822,THG-T63,"KACC 19192, CGMCC 4.7388",1,1,Nocardioides pelophilus,Nocardioides,pelophilus,0.4-0.6
23164,"I10A-0142, I10A-01402","DSM 24552, CPCC 203382, KCTC 29022",1,1,Nocardioides perillae,Nocardioides,perillae,0.75
133104,WYH11-7,"DSM 104026, CGMCC 4.7371",1,1,Nocardioides phosphati,Nocardioides,phosphati,0.4-0.6
24251,RHLT2-1,"DSM 27452, CGMCC 1.11156, NBRC 108563, JCM 19668",1,1,Nocardioides psychrotolerans,Nocardioides,psychrotolerans,0.82
11135,CL-Z59,"DSM 18239, KCCM 42320",1,1,Nocardioides salarius,Nocardioides,salarius,0.3-0.6
158026,KUDC5002,"DSM 106604, KCTC 39855",1,1,Nocardioides sambongensis,Nocardioides,sambongensis,0.5-0.6
11144,,"DSM 19263, JCM 19559, KCTC 19271, MSL 01",1,1,Nocardioides sediminis,Nocardioides,sediminis,0.3-0.8
166421,S-34,"KCTC 49137, CCTCC AB 2018079",1,1,Nocardioides silvaticus,Nocardioides,silvaticus,0.3-0.4
140344,,"DSM 100390, KCTC 39565, NBRC 110251, BGMRC 0092",1,1,Nocardioides sonneratiae,Nocardioides,sonneratiae,0.3-0.4
24250,RHLT1-17,"DSM 27403, CGMCC 1.11147, NBRC 108562, JCM 19669",1,1,Nocardioides szechwanensis,Nocardioides,szechwanensis,0.8
24248,VA15,"DSM 28109, CGMCC 1.7056, JCM 16799, NBRC 104259",1,1,Nocardioides terrae,Nocardioides,terrae,0.3
11130,DS-17,"DSM 21550, JCM 14582, KCTC 19217",1,1,Nocardioides terrigena,Nocardioides,terrigena,0.55
140673,,"CCTCC AB 2016296, DSM 103833, YIM 73001, NCCP 696",1,1,Nocardioides thalensis,Nocardioides,thalensis,0.3-0.4
164533,21Sc5-5,"JCM 33365, CGMCC 4.7608",1,1,Nocardioides vastitatis,Nocardioides,vastitatis,0.4-0.7
164547,HY056,"JCM 33399, CGMCC 4.7563",1,1,Nocardioides yefusunii,Nocardioides,yefusunii,0.2-0.5
132482,JM-601,"DSM 101604, CCM 8654, CIP 110980, JCM 32381",1,1,Nocardioides zeicaulis,Nocardioides,zeicaulis,0.9-1.5
166181,HLT2-9,"CGMCC 1.11084, NBRC 109783",1,1,Nocardioides zhouii,Nocardioides,zhouii,0.44-0.47
11236,,"DSM 45168, KCTC 19473, JSM 073097, JCM 16954",1,1,Nocardiopsis kunsanensis,Nocardiopsis,kunsanensis,0.6
11217,,"DSM 44839, CCTCC AA 204009, KCTC 19003, YIM 90010, JCM 13364, CIP 108478",1,1,Nocardiopsis salina,Nocardiopsis,salina,0.4-0.6
170931,L32,CBFS A-113-1,1,1,Nodosilinea alaskaensis,Nodosilinea,alaskaensis,1.4-1.8
133117,OITF-31,"KCTC 52502, NBRC 112459",1,1,Nonlabens aestuariivivens,Nonlabens,aestuariivivens,0.2-0.4
5723,DSW-6,"DSM 17205, KCTC 12402",1,1,Nonlabens dokdonensis,Nonlabens,dokdonensis,0.4-0.6
134174,CKA-5,"NBRC 100970, LMG 23247",1,1,Nonlabens tegetincola,Nonlabens,tegetincola,0.5-0.7
5724,SW256,"DSM 16809, NCIMB 14027",1,1,Nonlabens xylanidelens,Nonlabens,xylanidelens,0.5-0.6
16556,NEAU-Z6,"DSM 45729, CGMCC 4.7037, JCM 30783",1,1,Nonomuraea solani,Nonomuraea,solani,0.81
140696,XMTR2A4,"MCCC 1A01882, KCTC 52427",1,1,Notoacmeibacter marinus,Notoacmeibacter,marinus,2
11370,SUEMI08,"DSM 24251, CECT 7839, LMG 26150",1,1,Noviherbaspirillum aurantiacum,Noviherbaspirillum,aurantiacum,0.95
140483,,"JCM 17723, DSM 25787, TSA 66",1,1,Noviherbaspirillum autotrophicum,Noviherbaspirillum,autotrophicum,0.4-0.6
11371,SUEMI03,"DSM 24250, CECT 7838, LMG 26151",1,1,Noviherbaspirillum canariense,Noviherbaspirillum,canariense,1.2
140482,,"JCM 17722, ATCC TSD-69, TSA 40, DSM 113107",1,1,Noviherbaspirillum denitrificans,Noviherbaspirillum,denitrificans,0.4-0.6
133958,CC-AFH3,"BCRC 80516, JCM 18414",1,1,Noviherbaspirillum malthae,Noviherbaspirillum,malthae,1.1
24271,PB1,"DSM 26001, LMG 27282",1,1,Noviherbaspirillum psychrotolerans,Noviherbaspirillum,psychrotolerans,1
11372,SUEMI10,"DSM 24276, CECT 7840, LMG 26149",1,1,Noviherbaspirillum soli,Noviherbaspirillum,soli,1.2
166370,Poly41,"DSM 103145, VKM B-3437",1,1,Novipirellula artificiosorum,Novipirellula,artificiosorum,0.8-1.2
166409,Q31b,"DSM 103929, LMG 29701",1,1,Novipirellula aureliae,Novipirellula,aureliae,0.7-0.9
166410,"Pla52o, Pla52Original","DSM 103357, LMG 29744",1,1,Novipirellula galeiformis,Novipirellula,galeiformis,0.8-1.2
14164,FSW 06-204d,"DSM 19966, CCM 7496, CCUG 55538",1,1,Novosphingobium acidiphilum,Novosphingobium,acidiphilum,0.58
23268,FNE08-86,"DSM 25088, CCM 7983",1,1,Novosphingobium aquaticum,Novosphingobium,aquaticum,0.9
159855,Jyi-02,"BCRC 80537, KCTC 32422",1,1,Novosphingobium arvoryzae,Novosphingobium,arvoryzae,0.3-0.5
23265,LL02,"DSM 25411, CCM 7980",1,1,Novosphingobium barchaimii,Novosphingobium,barchaimii,1
133280,STM-24,"BCRC 80925, LMG 29291, KCTC 42984",1,1,Novosphingobium bradum,Novosphingobium,bradum,0.5-0.8
141008,164,"CICC 11035s, DSM 103351",1,1,Novosphingobium clariflavum,Novosphingobium,clariflavum,0.5-0.6
140931,Teta.03,"LMG 27385, KCTC 32255",1,1,Novosphingobium colocasiae,Novosphingobium,colocasiae,0.3-0.5
140632,UCM-28,"KACC 18571, NBRC 111647",1,1,Novosphingobium flavum,Novosphingobium,flavum,0.5-0.7
140948,STM-14,"LMG 29290, KCTC 42983, BCRC 80924",1,1,Novosphingobium fontis,Novosphingobium,fontis,0.5-0.8
23266,FNE08-7,"DSM 25065, CCM 7978, CCUG 61508",1,1,Novosphingobium fuchskuhlense,Novosphingobium,fuchskuhlense,0.8
133078,SA925,"DSM 32207, GDMCC 1.1110",1,1,Novosphingobium guangzhouense,Novosphingobium,guangzhouense,0.8
14165,H25,"DSM 23608, CGMCC 1.6784, LMG 24713, MCCC 1A01080",1,1,Novosphingobium indicum,Novosphingobium,indicum,0.65
140737,Tese-5,"BCRC 80904, LMG 28838, KCTC 42656",1,1,Novosphingobium ipomoeae,Novosphingobium,ipomoeae,0.2-0.4
14153,MT1,"DSM 13663, CCUG 45847, CIP 108698",1,1,Novosphingobium lentum,Novosphingobium,lentum,0.4
133226,THG-DN6.20,"KACC 18541, CCTCC AB 2015354",1,1,Novosphingobium lotistagni,Novosphingobium,lotistagni,0.6-0.8
158720,KSS165-70,"CIP 111490, CCM 8814, DSM 106122",1,1,Novosphingobium lubricantis,Novosphingobium,lubricantis,1.5
14162,SM117,"DSM 23374, CCM 7473, MTCC 9020",1,1,Novosphingobium mathurense,Novosphingobium,mathurense,0.8
166517,,"KCTC 52672, CCTCC AB 2017010, SYSU G00007",1,1,Novosphingobium meiothermophilum,Novosphingobium,meiothermophilum,0.1-0.5
140811,D39,"KEMB 9005-346, KACC 18593, JCM 31158",1,1,Novosphingobium naphthae,Novosphingobium,naphthae,0.25-0.55
141144,ZYY112,"ACCC 06131, JCM 30537, DSM 29082, BCRC 81083",1,1,Novosphingobium oryzae,Novosphingobium,oryzae,0.7
14163,SM16,"DSM 22890, CCM 7472, MTCC 9019",1,1,Novosphingobium panipatense,Novosphingobium,panipatense,0.6
14152,US6-1,"CCUG 56449, CIP 108548, DSM 17173, JCM 12182, KCTC 10454, NCIMB 14244",1,1,Novosphingobium pentaromativorans,Novosphingobium,pentaromativorans,0.36-0.45
140899,SLH-16,"BCRC 80888, LMG 28418, KCTC 42194",1,1,Novosphingobium piscinae,Novosphingobium,piscinae,0.3-0.5
14166,CC-TPE-1,"DSM 22821, CCM 7706, CCUG 58493, CIP 110292",1,1,Novosphingobium soli,Novosphingobium,soli,0.8
14155,T3-B9,"DSM 17507, AS 1.3432, JCM 12465, CCUG 56308, BCRC 80740, CGMCC 1.3432, CIP 108789",1,1,Novosphingobium taihuense,Novosphingobium,taihuense,0.45
167622,FSY-9,"BCRC 81052, KCTC 52813, LMG 30054",1,1,Novosphingobium umbonatum,Novosphingobium,umbonatum,0.6-0.7
14280,"SW150, SW-150","DSM 16222, KCTC 12231, CIP 108792",1,1,Novosphingopyxis baekryungensis,Novosphingopyxis,baekryungensis,0.8
134324,TDMA-5,"NBRC 102579, CCUG 54348",1,1,Nubsella zeaxanthinifaciens,Nubsella,zeaxanthinifaciens,0.25
132351,277,"DSM 25168, LMG 26948",1,1,Occallatibacter riparius,Occallatibacter,riparius,0.6-0.7
132353,A2-1c,"DSM 25170, LMG 26946",1,1,Occallatibacter savannae,Occallatibacter,savannae,0.5-0.7
160327,T3246-1,"DSM 110499, JCM 32923, CGMCC 1.13532, CGMCC 1.13535",1,1,Occultella glacieicola,Occultella,glacieicola,0.6
133449,P24,"CCTCC AB 208226, LMG 24626, MCCC 1A02083",1,1,Oceanibaculum indicum,Oceanibaculum,indicum,1.05
158573,L54-1-50,"KCTC 52312, MCCC 1A05150",1,1,Oceanibaculum nanhaiense,Oceanibaculum,nanhaiense,0.8-1
14022,LMC2up-L3,"DSM 22161, CCTCC AB 209059, LMG 24859, MCCC 1A02656",1,1,Oceanibaculum pacificum,Oceanibaculum,pacificum,0.6
133775,GISW-4,"LMG 25723, BCRC 80207",1,1,Oceanicaulis stylophorae,Oceanicaulis,stylophorae,0.65
13685,,"DSM 15982, HTCC 2516",1,1,Oceanicola granulosus,Oceanicola,granulosus,0.75
4160,E-2,"DSM 18311, JCM 14040",1,1,Oceanidesulfovibrio marinus,Oceanidesulfovibrio,marinus,0.5
166199,YLY08,"MCCC 1H00318, KCTC 62182",1,1,Oceaniglobus ichthyenteri,Oceaniglobus,ichthyenteri,0.5-0.6
159645,102-Na3,"DSM 106032, JCM 32358, KCTC 62271",1,1,Oceanimonas marisflavi,Oceanimonas,marisflavi,0.6-0.8
164179,StC1,"JCM 32050, KACC 19231",1,1,Oceaniradius stylonematis,Oceaniradius,stylonematis,0.5-1.0
23862,NH-JN4,"DSM 26274, CCTCC AB 2013103, JCM 18501, KCTC 15322",1,1,Oceanirhabdus sediminicola,Oceanirhabdus,sediminicola,0.85
11295,L+SNo03319806,"DSM 19503, LMG 24225",1,1,Oceaniserpentilla haliotis,Oceaniserpentilla,haliotis,0.2-0.6
133770,V1-41,"CCUG 58690, KCTC 23013, NBRC 106171",1,1,Oceanisphaera arctica,Oceanisphaera,arctica,0.55
292,BL1,"DSM 17589, KCTC 12522",1,1,Oceanisphaera donghaensis,Oceanisphaera,donghaensis,1-1.2
293,TW92,"DSM 25666, JCM 17329, KACC 15117",1,1,Oceanisphaera sediminis,Oceanisphaera,sediminis,1.25
14319,R1,"DSM 2029, ATCC 27000",1,1,Oceanispirochaeta litoralis,Oceanispirochaeta,litoralis,0.2-0.3
,,,,,,,,0.5-0.6
140412,SY2,"DSM 104770, KCTC 15593, KEMB 3001-381",1,1,Oceanispirochaeta sediminicola,Oceanispirochaeta,sediminicola,0.1-0.2
132549,,"DSM 101867, CIP 110951, NCIMB 703044, AVG 2115",1,1,Oceanivirga salmonicida,Oceanivirga,salmonicida,0.4
1377,S-11,"DSM 21910, CCUG 53534, CIP 109363, KCTC 13061",1,1,Oceanobacillus caeni,Oceanobacillus,caeni,0.5-0.6
1375,"T3944 D, T3944D","DSM 18262, CIP 109536, KCTC 13626, LMG 23627",1,1,Oceanobacillus chironomi,Oceanobacillus,chironomi,0.8-1.0
133918,,"KCTC 33035, CCUG 62987, CAU 1051",1,1,Oceanobacillus chungangensis,Oceanobacillus,chungangensis,0.6
132449,J8B,"DSM 23996, IBRC-M 10444",1,1,Oceanobacillus halophilus,Oceanobacillus,halophilus,0.8-0.9
166101,,"CGMCC 1.17002, KCTC 43140, YIM 98839",1,1,Oceanobacillus halotolerans,Oceanobacillus,halotolerans,0.3-0.6
23737,A21,"DSM 28042, JCM 17251, NCIMB 14685, BCRC 80660",1,1,Oceanobacillus indicireducens,Oceanobacillus,indicireducens,2.15
1378,SSK2-2,"DSM 23158, KCTC 13177, PCU 300, TISTR 1858",1,1,Oceanobacillus kapialis,Oceanobacillus,kapialis,0.4-0.5
23736,CHL-21,"DSM 27649, CCUG 56608, KCTC 13253, CIP 110275",1,1,Oceanobacillus locisalsi,Oceanobacillus,locisalsi,0.6-1
133157,T9B,"IBRC-M 10703, LMG 29250",1,1,Oceanobacillus longus,Oceanobacillus,longus,1
1380,A1g,"DSM 24772, CGMCC 1.7693, JCM 15776, BCRC 80658, KCTC 13886",1,1,Oceanobacillus neutriphilus,Oceanobacillus,neutriphilus,0.7-1.2
134115,R-2,"JCM 12661, NCIMB 14022, BCRC 17790, CGMCC 1.8877, CIP 108867",1,1,Oceanobacillus oncorhynchi,Oceanobacillus,oncorhynchi,0.5
1374,20AG,"DSM 16557, ATCC BAA-954, CIP 109235",1,1,Oceanobacillus oncorhynchi subsp. incaldanensis,Oceanobacillus,oncorhynchi,0.5-0.8
164402,YLB-02,"JCM 32870, MCCC 1A12699",1,1,Oceanobacillus piezotolerans,Oceanobacillus,piezotolerans,0.6-0.7
133964,SA9,"JCM 17252, NCIMB 14684, DSM 107338, BCRC 80661",1,1,Oceanobacillus polygoni,Oceanobacillus,polygoni,0.55
1376,CL-MP28,"DSM 18246, CIP 109535, KCCM 42318, KCTC 13625",1,1,Oceanobacillus profundus,Oceanobacillus,profundus,0.2-0.4
18136,Oct-74,"DSM 24906, JCM 15580, LMG 24865",1,1,Oceanotoga teriensis,Oceanotoga,teriensis,0.75
166136,BO-7,"KACC 19676, LMG 30809",1,1,Ochrobactrum soli,Ochrobactrum,soli,1.2-2.0
170127,LCB8,"KCTC 72031, CGMCC 1.13984",1,1,Ochrobactrum teleogrylli,Ochrobactrum,teleogrylli,0.7-0.98
158523,RA1-3,"KCTC 42605, CECT 8868",1,1,Octadecabacter ascidiaceicola,Octadecabacter,ascidiaceicola,0.2-0.5
133178,HDSW-34,"KCTC 52250, NBRC 112296, DSM 107946",1,1,Octadecabacter ponticola,Octadecabacter,ponticola,0.4-0.7
12521,,"DSM 22474, JCM 16069, YIT 12061, KCTC 15133",1,1,Odoribacter laneus,Odoribacter,laneus,1.15
166413,Ha5,"DSM 106907, LMG 30589, NBRC 113643, KCTC 62952",1,1,Oecophyllibacter saccharovorans,Oecophyllibacter,saccharovorans,0.45-0.5
133086,SM 30,"DSM 102969, NBRC 111955",1,1,Oharaeibacter diazotrophicus,Oharaeibacter,diazotrophicus,1.1-1.4
140604,,"JCM 30904, KCCM 43131, MEBiC 09124",1,1,Oleiagrimonas citrea,Oleiagrimonas,citrea,0.4-0.6
140605,3.5X,"NBRC 110685, KCTC 42351, CPCC 100614, DSM 107085",1,1,Oleiagrimonas soli,Oleiagrimonas,soli,0.3-0.7
11298,2O1,"DSM 24913, BTCC B-675, NBRC 105760, CIP 110300",1,1,Thalassolituus maritimus,Thalassolituus,maritimus,0.45
4150,AL1,"DSM 16109, NCIMB 13491",1,1,Oleidesulfovibrio alaskensis,Oleidesulfovibrio,alaskensis,0.5-1.2
166170,NAU-10,"KCTC 62417, CCTCC AB 2018015",1,1,Oleisolibacter albus,Oleisolibacter,albus,0.8-0.9
23458,8KG-4,"DSM 24202, JCM 17152, CGMCC 1.5160, KCTC 15378",1,1,Oligosphaera ethanolica,Oligosphaera,ethanolica,1
133318,CC-KYC063,"BCRC 80939, JCM 31198",1,1,Olivibacter composti,Olivibacter,composti,0.5-0.6
14138,DC-186,"DSM 18733, CCUG 54353, LMG 23837, CIP 109620",1,1,Olivibacter domesticus,Olivibacter,domesticus,0.55
134299,,"KCTC 12646, LMG 23491, Gsoil 060",1,1,Olivibacter ginsengisoli,Olivibacter,ginsengisoli,0.8
159786,BS18,"KACC 16612, JCM 18200",1,1,Olivibacter ginsenosidimutans,Olivibacter,ginsenosidimutans,0.4-1.0
133862,14-2A,"KCTC 23098, CCTCC AB 2010105",1,1,Olivibacter jilunii,Olivibacter,jilunii,0.55
134298,M1-03,"KCTC 12645, LMG 23492, Gsoil 034",1,1,Olivibacter soli,Olivibacter,soli,0.7
134297,,"KCTC 12644, LMG 23494, Jip 13",1,1,Olivibacter terrae,Olivibacter,terrae,0.7
140563,3Alg 18,"KCTC 22024, KMM 6133, DSM 109192",1,1,Olleya algicola,Olleya,algicola,0.2-0.5
5727,L-4,"DSM 24464, CCUG 58074, KCTC 22661",1,1,Olleya aquimaris,Olleya,aquimaris,0.55
5726,,"DSM 25196, ACAM 1065, CIP 108537, CAM 030",1,1,Olleya marilimosa,Olleya,marilimosa,0.4
24049,WT-MY15,"DSM 28881, CCUG 61507, KCTC 23673",1,1,Olleya namhaensis,Olleya,namhaensis,0.35
170916,US 227666,"BLCC-M88, ULC 599",1,1,Ophiophycus aerugineus,Ophiophycus,aerugineus,2.4-4.4
17917,,"DSM 22228, CCUG 57622, CN 3",1,1,Orbus hercynius,Orbus,hercynius,0.8
24796,C7,"DSM 27928, JCM 18050, KACC 16544",1,1,Orbus sasakiae,Orbus,sasakiae,0.75
506,P3M-1,"DSM 23815, VKM B-2669",1,1,Ornatilinea apprima,Ornatilinea,apprima,0.3-0.7
,,,,,,,,0.5
1381,,"DSM 15681, CCM 7096, WSBC 24001, CIP 109287",1,1,Ornithinibacillus bavariensis,Ornithinibacillus,bavariensis,0.4
1382,MB-9,"DSM 16628, CCM 7237, CIP 109288",1,1,Ornithinibacillus californiensis,Ornithinibacillus,californiensis,0.4
166377,L9,"KCTC 43176, CGMCC 1.17659",1,1,Ornithinibacillus caprae,Ornithinibacillus,caprae,0.2-0.4
1383,,"DSM 22953, CCUG 53201",1,1,Ornithinibacillus contaminans,Ornithinibacillus,contaminans,0.8-1.0
166211,LJ137,"CGMCC 1.13678, NBRC 113552",1,1,Ornithinibacillus gellani,Ornithinibacillus,gellani,0.5
23739,G8B,"DSM 27695, IBRC-M 10683, KCTC 13822",1,1,Ornithinibacillus halophilus,Ornithinibacillus,halophilus,0.55
158695,LCB256,"CGMCC 1.15809, KCTC 33862",1,1,Ornithinibacillus salinisoli,Ornithinibacillus,salinisoli,0.5-0.7
6312,HB09001,"DSM 23364, CGMCC 1.10341, JCM 17738",1,1,Ornithinibacter aureus,Ornithinibacter,aureus,0.69
168352,,"CPCC 203383, NBRC 113522, KCTC 49200",1,1,Ornithinimicrobium cerasi,Ornithinimicrobium,cerasi,0.9-1.1
158266,,"DSM 26802, KCTC 29164, NBRC 109452, CPCC 203535",1,1,Ornithinimicrobium flavum,Ornithinimicrobium,flavum,0.6-1
6281,01-Gi-040,"DSM 22056, CCM 7610, JCM 30495",1,1,Ornithinimicrobium murale,Ornithinimicrobium,murale,1.3
6280,LW6,"DSM 21552, CGMCC 1.5362, JCM 14001",1,1,Ornithinimicrobium pekingense,Ornithinimicrobium,pekingense,0.65
134039,B2,"CGMCC 1.12160, JCM 18464",1,1,Ornithinimicrobium tianjinense,Ornithinimicrobium,tianjinense,0.5
6282,KV-628,"DSM 18082, JCM 12835, NBRC 100762, NRRL B-24347",1,1,Oryzihumus leptocrescens,Oryzihumus,leptocrescens,0.65
140788,EPL6,"LMG 28427, CECT 8927, CCUG 62476",1,1,Oryzisolibacter propanilivorax,Oryzisolibacter,propanilivorax,0.6
133342,TPP412,"BCRC 80905, JCM 30814",1,1,Oryzomicrobium terrae,Oryzomicrobium,terrae,0.5-0.6
133851,GH1,"KCTC 15176, NBRC 108824, JCM 18333, DSM 113516",1,1,Oscillibacter ruminantium,Oscillibacter,ruminantium,0.5
17691,Sjm 18-20,"DSM 18026, NBRC 101213",1,1,Oscillibacter valericigenes,Oscillibacter,valericigenes,0.5
157756,SK3863,"DSM 105395, KCCM 43236",1,1,Ottowia konkukae,Ottowia,konkukae,0.5-1.0
159829,KADR8-3,"KACC 19325, NBRC 113109",1,1,Ottowia oryzae,Ottowia,oryzae,0.9
2979,K11,"DSM 14619, JCM 11629",1,1,Ottowia thiooxydans,Ottowia,thiooxydans,0.8
3250,,"DSM 17368, JCM 12287, NRRL B-23963, UST 20020801, CIP 108786",1,1,Owenweeksia hongkongensis,Owenweeksia,hongkongensis,0.3-0.5
,,,,,,,,0.4
140738,KJ21,"KACC 19098, JCM 31805",1,1,Pacificibacter aestuarii,Pacificibacter,aestuarii,0.5-0.7
13772,HDW-9,"DSM 25228, CCUG 58403, KCTC 22805",1,1,Pacificibacter marinus,Pacificibacter,marinus,0.75
22906,SU902,"DSM 26613, CCUG 53761, CCUG 53761 A, CCM 7698, CIP 110145",1,1,Paenalcaligenes hominis,Paenalcaligenes,hominis,0.5
7592,G2-1,"DSM 15232, CCM 4924, JCM 14115, CIP 108435, IAM 15314",1,1,Paenarthrobacter nitroguajacolicus,Paenarthrobacter,nitroguajacolicus,0.8
133094,KUDC4121,"DSM 24950, KCTC 13870",1,1,Paenibacillus aceris,Paenibacillus,aceris,0.2-0.4
140618,L14,"CGMCC 1.15420, JCM 31170",1,1,Paenibacillus aceti,Paenibacillus,aceti,0.2-0.3
158574,Q4-3,"CGMCC 1.16134, KCTC 33911, KCTC 43225, CIP 111608",1,1,Paenibacillus albidus,Paenibacillus,albidus,0.8-1
11584,KSL-134,"DSM 17040, CIP 109150, KCTC 3956",1,1,Paenibacillus alkaliterrae,Paenibacillus,alkaliterrae,0.45
